ID,Espacialidades,UF,Gini1991,Gini2000,Gini2010
314550,Olimpio Noronha,MG,0.63,0.4,0.41
210745,Olinda Nova do Maranhao,MA,0.4,0.56,0.6
260960,Olinda,PE,0.6,0.59,0.55
292310,Olindina,BA,0.52,0.56,0.58
251050,Olivedos,PB,0.46,0.51,0.49
171550,Oliveira de Fatima,TO,0.62,0.73,0.55
292320,Oliveira dos Brejinhos,BA,0.53,0.64,0.56
314570,Oliveira Fortes,MG,0.49,0.5,0.44
314560,Oliveira,MG,0.57,0.55,0.45
270600,Olivenca,AL,0.42,0.67,0.56
314580,Onca de Pitangui,MG,0.45,0.51,0.44
353400,Onda Verde,SP,0.46,0.44,0.34
314585,Oratorios,MG,0.57,0.37,0.39
353410,Oriente,SP,0.45,0.48,0.44
353420,Orindiuva,SP,0.61,0.5,0.38
150530,Oriximina,PA,0.59,0.61,0.64
314587,Orizania,MG,0.41,0.53,0.54
521530,Orizona,GO,0.56,0.55,0.51
353430,Orlandia,SP,0.5,0.49,0.5
421170,Orleans,SC,0.48,0.47,0.45
260970,Orobo,PE,0.49,0.61,0.52
260980,Oroco,PE,0.46,0.55,0.51
230950,Oros,CE,0.51,0.55,0.49
411730,Ortigueira,PR,0.53,0.59,0.49
353440,Osasco,SP,0.46,0.51,0.53
353450,Oscar Bressane,SP,0.52,0.5,0.45
431350,Osorio,RS,0.56,0.55,0.53
353460,Osvaldo Cruz,SP,0.56,0.53,0.46
421175,Otacilio Costa,SC,0.48,0.49,0.4
150540,Ourem,PA,0.48,0.6,0.62
292330,Ouricangas,BA,0.47,0.47,0.45
260990,Ouricuri,PE,0.64,0.72,0.6
150543,Ourilandia do Norte,PA,0.56,0.63,0.55
353470,Ourinhos,SP,0.51,0.53,0.5
411740,Ourizona,PR,0.61,0.51,0.44
270610,Ouro Branco,AL,0.53,0.57,0.55
314590,Ouro Branco,MG,0.53,0.55,0.52
240850,Ouro Branco,RN,0.48,0.49,0.43
353475,Ouroeste,SP,0.62,0.54,0.43
314600,Ouro Fino,MG,0.57,0.53,0.45
292335,Ourolandia,BA,0.56,0.56,0.52
110015,Ouro Preto do Oeste,RO,0.59,0.6,0.48
314610,Ouro Preto,MG,0.58,0.56,0.5
421180,Ouro,SC,0.47,0.5,0.45
251060,Ouro Velho,PB,0.46,0.48,0.47
521540,Ouro Verde de Goias,GO,0.55,0.54,0.49
314620,Ouro Verde de Minas,MG,0.55,0.51,0.51
411745,Ouro Verde do Oeste,PR,0.6,0.49,0.41
421185,Ouro Verde,SC,0.62,0.64,0.53
353480,Ouro Verde,SP,0.53,0.42,0.39
521550,Ouvidor,GO,0.66,0.51,0.44
353490,Pacaembu,SP,0.52,0.53,0.45
150548,Pacaja,PA,0.66,0.73,0.65
230960,Pacajus,CE,0.53,0.53,0.47
140045,Pacaraima,RR,0.61,0.7,0.74
230970,Pacatuba,CE,0.41,0.47,0.44
280490,Pacatuba,SE,0.42,0.64,0.58
210750,Paco do Lumiar,MA,0.48,0.53,0.49
230980,Pacoti,CE,0.52,0.54,0.5
230990,Pacuja,CE,0.7,0.53,0.5
521560,Padre Bernardo,GO,0.52,0.61,0.56
314625,Padre Carvalho,MG,0.58,0.53,0.44
220720,Padre Marcos,PI,0.58,0.54,0.52
314630,Padre Paraiso,MG,0.5,0.6,0.54
220730,Paes Landim,PI,0.49,0.56,0.49
421187,Paial,SC,0.58,0.47,0.44
411750,Paicandu,PR,0.37,0.41,0.36
431360,Paim Filho,RS,0.6,0.55,0.47
314640,Paineiras,MG,0.54,0.47,0.46
421189,Painel,SC,0.49,0.51,0.49
314650,Pains,MG,0.56,0.49,0.46
314655,Pai Pedro,MG,0.45,0.54,0.46
314660,Paiva,MG,0.46,0.43,0.44
220735,Pajeu do Piaui,PI,0.47,0.49,0.6
270620,Palestina,AL,0.52,0.54,0.59
521565,Palestina de Goias,GO,0.42,0.51,0.38
150549,Palestina do Para,PA,0.43,0.65,0.55
353500,Palestina,SP,0.59,0.5,0.4
231000,Palhano,CE,0.5,0.59,0.47
421190,Palhoca,SC,0.43,0.47,0.4
231010,Palmacia,CE,0.51,0.6,0.63
314670,Palma,MG,0.6,0.57,0.49
431365,Palmares do Sul,RS,0.67,0.52,0.53
353510,Palmares Paulista,SP,0.39,0.42,0.34
261000,Palmares,PE,0.54,0.59,0.49
292340,Palmas de Monte Alto,BA,0.48,0.76,0.48
421200,Palma Sola,SC,0.55,0.58,0.5
411760,Palmas,PR,0.6,0.63,0.54
172100,Palmas,TO,0.64,0.63,0.58
431370,Palmeira das Missoes,RS,0.65,0.64,0.52
353520,Palmeira D'Oeste,SP,0.62,0.51,0.42
220740,Palmeira do Piaui,PI,0.49,0.41,0.6
270630,Palmeira dos Indios,AL,0.54,0.58,0.56
220750,Palmeirais,PI,0.59,0.6,0.59
210760,Palmeirandia,MA,0.47,0.57,0.57
171570,Palmeirante,TO,0.42,0.62,0.57
411770,Palmeira,PR,0.58,0.63,0.59
292350,Palmeiras,BA,0.65,0.58,0.58
421205,Palmeira,SC,0.49,0.56,0.43
521570,Palmeiras de Goias,GO,0.54,0.51,0.44
171380,Palmeiras do Tocantins,TO,0.39,0.66,0.51
261010,Palmeirina,PE,0.58,0.67,0.51
171575,Palmeiropolis,TO,0.61,0.62,0.52
521580,Palmelo,GO,0.48,0.44,0.56
521590,Palminopolis,GO,0.55,0.5,0.52
411780,Palmital,PR,0.63,0.61,0.52
353530,Palmital,SP,0.53,0.65,0.44
431380,Palmitinho,RS,0.69,0.54,0.42
421210,Palmitos,SC,0.56,0.56,0.46
314675,Palmopolis,MG,0.47,0.62,0.45
411790,Palotina,PR,0.57,0.6,0.47
521600,Panama,GO,0.48,0.52,0.42
431390,Panambi,RS,0.51,0.52,0.44
320400,Pancas,ES,0.56,0.64,0.5
261020,Panelas,PE,0.54,0.58,0.56
353540,Panorama,SP,0.52,0.61,0.51
431395,Pantano Grande,RS,0.57,0.55,0.47
270640,Pao de Acucar,AL,0.53,0.71,0.57
314690,Papagaios,MG,0.58,0.63,0.49
421220,Papanduva,SC,0.51,0.51,0.47
220755,Paqueta,PI,0.48,0.49,0.51
330360,Paracambi,RJ,0.48,0.52,0.44
314700,Paracatu,MG,0.58,0.59,0.51
231020,Paracuru,CE,0.53,0.6,0.55
314710,Para de Minas,MG,0.56,0.56,0.43
150550,Paragominas,PA,0.54,0.61,0.6
314720,Paraguacu,MG,0.52,0.55,0.41
353550,Paraguacu Paulista,SP,0.51,0.58,0.45
330370,Paraiba do Sul,RJ,0.58,0.57,0.5
210770,Paraibano,MA,0.56,0.61,0.54
353560,Paraibuna,SP,0.58,0.54,0.51
231025,Paraipaba,CE,0.55,0.56,0.5
431400,Parai,RS,0.57,0.44,0.47
411800,Paraiso do Norte,PR,0.54,0.53,0.48
431402,Paraiso do Sul,RS,0.57,0.49,0.37
171610,Paraiso do Tocantins,TO,0.62,0.69,0.62
314730,Paraisopolis,MG,0.55,0.53,0.46
421223,Paraiso,SC,0.53,0.53,0.5
353570,Paraiso,SP,0.46,0.47,0.45
231030,Parambu,CE,0.52,0.57,0.53
292360,Paramirim,BA,0.49,0.73,0.51
231040,Paramoti,CE,0.45,0.65,0.52
411810,Paranacity,PR,0.5,0.52,0.4
411820,Paranagua,PR,0.52,0.55,0.52
500630,Paranaiba,MS,0.6,0.62,0.49
521630,Paranaiguara,GO,0.54,0.66,0.43
510629,Paranaita,MT,0.66,0.6,0.53
353580,Paranapanema,SP,0.52,0.59,0.47
411830,Paranapoema,PR,0.39,0.44,0.43
353590,Paranapua,SP,0.51,0.48,0.45
240860,Parana,RN,0.69,0.63,0.49
261030,Paranatama,PE,0.49,0.49,0.55
510630,Paranatinga,MT,0.58,0.61,0.5
171620,Parana,TO,0.55,0.65,0.65
411840,Paranavai,PR,0.56,0.56,0.48
500635,Paranhos,MS,0.65,0.52,0.64
314740,Paraopeba,MG,0.52,0.54,0.45
353600,Parapua,SP,0.53,0.7,0.42
251065,Parari,PB,0.52,0.46,0.49
292370,Paratinga,BA,0.47,0.66,0.55
330380,Paraty,RJ,0.5,0.59,0.52
150553,Parauapebas,PA,0.59,0.65,0.53
521640,Parauna,GO,0.56,0.64,0.46
240870,Parau,RN,0.55,0.57,0.46
240880,Parazinho,RN,0.43,0.51,0.52
353610,Pardinho,SP,0.44,0.48,0.46
431403,Pareci Novo,RS,0.48,0.41,0.4
110145,Parecis,RO,0.44,0.63,0.52
240890,Parelhas,RN,0.52,0.52,0.45
270642,Pariconha,AL,0.52,0.64,0.5
130340,Parintins,AM,0.62,0.61,0.59
292380,Paripiranga,BA,0.57,0.49,0.59
270644,Paripueira,AL,0.49,0.55,0.53
353620,Pariquera-Acu,SP,0.55,0.57,0.47
353625,Parisi,SP,0.38,0.35,0.4
220760,Parnagua,PI,0.5,0.56,0.56
220770,Parnaiba,PI,0.57,0.65,0.57
261040,Parnamirim,PE,0.56,0.56,0.59
240325,Parnamirim,RN,0.52,0.58,0.55
210780,Parnarama,MA,0.47,0.57,0.55
431405,Parobe,RS,0.41,0.4,0.37
314750,Passabem,MG,0.51,0.56,0.41
240910,Passa E Fica,RN,0.55,0.57,0.51
220775,Passagem Franca do Piaui,PI,0.39,0.5,0.54
210790,Passagem Franca,MA,0.51,0.59,0.55
251070,Passagem,PB,0.5,0.54,0.51
240920,Passagem,RN,0.44,0.58,0.41
314760,Passa Quatro,MG,0.58,0.56,0.49
431406,Passa Sete,RS,0.47,0.45,0.45
314770,Passa Tempo,MG,0.65,0.71,0.49
314780,Passa-Vinte,MG,0.48,0.53,0.46
261050,Passira,PE,0.4,0.54,0.5
270650,Passo de Camaragibe,AL,0.41,0.6,0.48
421225,Passo de Torres,SC,0.52,0.5,0.42
431407,Passo do Sobrado,RS,0.71,0.44,0.47
431410,Passo Fundo,RS,0.56,0.58,0.52
421227,Passos Maia,SC,0.5,0.57,0.47
314790,Passos,MG,0.55,0.53,0.49
210800,Pastos Bons,MA,0.55,0.67,0.55
314795,Patis,MG,0.61,0.54,0.47
411845,Pato Bragado,PR,0.51,0.55,0.43
411850,Pato Branco,PR,0.58,0.56,0.51
314800,Patos de Minas,MG,0.58,0.54,0.5
220777,Patos do Piaui,PI,0.51,0.6,0.5
251080,Patos,PB,0.57,0.57,0.56
314820,Patrocinio do Muriae,MG,0.62,0.42,0.49
314810,Patrocinio,MG,0.57,0.59,0.49
353630,Patrocinio Paulista,SP,0.48,0.52,0.42
240930,Patu,RN,0.56,0.67,0.52
330385,Paty do Alferes,RJ,0.54,0.56,0.56
292390,Pau Brasil,BA,0.53,0.55,0.56
261060,Paudalho,PE,0.49,0.57,0.56
220779,Pau D'Arco do Piaui,PI,0.38,0.58,0.6
150555,Pau D'Arco,PA,0.51,0.55,0.51
171630,Pau D'Arco,TO,0.47,0.69,0.52
240940,Pau dos Ferros,RN,0.59,0.57,0.54
130350,Pauini,AM,0.65,0.7,0.72
314830,Paula Candido,MG,0.55,0.46,0.48
411860,Paula Freitas,PR,0.51,0.58,0.58
353640,Pauliceia,SP,0.41,0.56,0.44
353650,Paulinia,SP,0.49,0.56,0.48
210805,Paulino Neves,MA,0.51,0.58,0.62
220780,Paulistana,PI,0.52,0.64,0.6
353657,Paulistania,SP,0.42,0.49,0.43
251090,Paulista,PB,0.55,0.56,0.49
261070,Paulista,PE,0.54,0.52,0.49
314840,Paulistas,MG,0.55,0.66,0.52
292400,Paulo Afonso,BA,0.59,0.59,0.58
431413,Paulo Bento,RS,0.46,0.46,0.39
353660,Paulo de Faria,SP,0.55,0.59,0.51
411870,Paulo Frontin,PR,0.63,0.54,0.51
270660,Paulo Jacinto,AL,0.48,0.56,0.52
421230,Paulo Lopes,SC,0.43,0.41,0.4
210810,Paulo Ramos,MA,0.52,0.55,0.58
314850,Pavao,MG,0.48,0.58,0.53
431415,Paverama,RS,0.46,0.39,0.34
220785,Pavussu,PI,0.49,0.54,0.53
411880,Peabiru,PR,0.54,0.55,0.54
314860,Pecanha,MG,0.64,0.61,0.53
353670,Pederneiras,SP,0.51,0.5,0.49
292405,Pe de Serra,BA,0.43,0.55,0.46
314870,Pedra Azul,MG,0.56,0.6,0.53
353680,Pedra Bela,SP,0.45,0.46,0.41
314875,Pedra Bonita,MG,0.42,0.65,0.5
231050,Pedra Branca,CE,0.51,0.61,0.5
160015,Pedra Branca do Amapari,AP,0.61,0.68,0.61
251100,Pedra Branca,PB,0.52,0.58,0.5
314880,Pedra do Anta,MG,0.56,0.55,0.54
314890,Pedra do Indaia,MG,0.53,0.42,0.41
314900,Pedra Dourada,MG,0.44,0.48,0.53
240950,Pedra Grande,RN,0.6,0.51,0.48
251110,Pedra Lavrada,PB,0.43,0.49,0.49
314910,Pedralva,MG,0.57,0.54,0.55
280500,Pedra Mole,SE,0.39,0.46,0.54
353690,Pedranopolis,SP,0.52,0.47,0.38
292410,Pedrao,BA,0.5,0.51,0.47
261080,Pedra,PE,0.56,0.61,0.53
510637,Pedra Preta,MT,0.59,0.48,0.43
240960,Pedra Preta,RN,0.58,0.64,0.56
431417,Pedras Altas,RS,0.51,0.55,0.52
251120,Pedras de Fogo,PB,0.54,0.49,0.53
314915,Pedras de Maria da Cruz,MG,0.41,0.56,0.47
421240,Pedras Grandes,SC,0.49,0.41,0.33
353700,Pedregulho,SP,0.56,0.51,0.49
210820,Pedreiras,MA,0.52,0.55,0.59
353710,Pedreira,SP,0.5,0.46,0.42
353715,Pedrinhas Paulista,SP,0.66,0.56,0.56
280510,Pedrinhas,SE,0.39,0.61,0.52
314920,Pedrinopolis,MG,0.44,0.58,0.48
171650,Pedro Afonso,TO,0.57,0.59,0.5
292420,Pedro Alexandre,BA,0.5,0.52,0.51
240970,Pedro Avelino,RN,0.45,0.64,0.52
320405,Pedro Canario,ES,0.58,0.52,0.46
353720,Pedro de Toledo,SP,0.5,0.59,0.47
210825,Pedro do Rosario,MA,0.45,0.56,0.58
500640,Pedro Gomes,MS,0.61,0.55,0.48
220790,Pedro II,PI,0.57,0.55,0.58
220793,Pedro Laurentino,PI,0.45,0.51,0.55
314930,Pedro Leopoldo,MG,0.56,0.56,0.47
431420,Pedro Osorio,RS,0.58,0.62,0.48
251272,Pedro Regis,PB,0.55,0.52,0.51
314940,Pedro Teixeira,MG,0.48,0.46,0.41
240980,Pedro Velho,RN,0.54,0.63,0.51
150560,Peixe-Boi,PA,0.53,0.59,0.55
171660,Peixe,TO,0.57,0.54,0.62
510642,Peixoto de Azevedo,MT,0.62,0.64,0.67
431430,Pejucara,RS,0.79,0.52,0.44
431440,Pelotas,RS,0.59,0.59,0.54
231060,Penaforte,CE,0.55,0.54,0.45
210830,Penalva,MA,0.43,0.52,0.51
353730,Penapolis,SP,0.53,0.55,0.47
240990,Pendencias,RN,0.5,0.48,0.55
270670,Penedo,AL,0.59,0.64,0.55
421250,Penha,SC,0.49,0.44,0.42
231070,Pentecoste,CE,0.47,0.57,0.56
314950,Pequeri,MG,0.6,0.49,0.44
314960,Pequi,MG,0.55,0.59,0.43
171665,Pequizeiro,TO,0.45,0.56,0.47
314970,Perdigao,MG,0.45,0.5,0.35
314980,Perdizes,MG,0.61,0.56,0.55
314990,Perdoes,MG,0.52,0.51,0.52
353740,Pereira Barreto,SP,0.53,0.55,0.48
353750,Pereiras,SP,0.51,0.51,0.44
231080,Pereiro,CE,0.61,0.68,0.53
210840,Peri Mirim,MA,0.47,0.55,0.53
314995,Periquito,MG,0.48,0.47,0.43
421260,Peritiba,SC,0.53,0.45,0.47
210845,Peritoro,MA,0.45,0.63,0.6
411885,Perobal,PR,0.43,0.46,0.41
411900,Perola D'Oeste,PR,0.7,0.53,0.44
521645,Perolandia,GO,0.61,0.58,0.49
411890,Perola,PR,0.63,0.57,0.37
353760,Peruibe,SP,0.57,0.57,0.53
315000,Pescador,MG,0.49,0.57,0.52
261090,Pesqueira,PE,0.56,0.58,0.56
261100,Petrolandia,PE,0.52,0.56,0.55
421270,Petrolandia,SC,0.54,0.53,0.47
521680,Petrolina de Goias,GO,0.52,0.56,0.41
261110,Petrolina,PE,0.63,0.63,0.62
330390,Petropolis,RJ,0.56,0.57,0.55
270680,Piacabucu,AL,0.52,0.55,0.52
353770,Piacatu,SP,0.44,0.48,0.4
251130,Pianco,PB,0.5,0.57,0.53
292430,Piata,BA,0.45,0.57,0.54
315010,Piau,MG,0.54,0.42,0.42
431442,Picada Cafe,RS,0.48,0.35,0.32
150563,Picarra,PA,0.41,0.54,0.52
220800,Picos,PI,0.57,0.61,0.56
251140,Picui,PB,0.53,0.55,0.53
315015,Piedade de Caratinga,MG,0.45,0.45,0.46
315020,Piedade de Ponte Nova,MG,0.63,0.62,0.38
315030,Piedade do Rio Grande,MG,0.58,0.5,0.45
315040,Piedade dos Gerais,MG,0.45,0.47,0.48
353780,Piedade,SP,0.48,0.59,0.47
411910,Pien,PR,0.43,0.59,0.42
292440,Pilao Arcado,BA,0.45,0.64,0.6
270690,Pilar,AL,0.5,0.53,0.51
521690,Pilar de Goias,GO,0.58,0.45,0.54
353790,Pilar do Sul,SP,0.58,0.64,0.43
251150,Pilar,PB,0.46,0.53,0.49
251160,Piloes,PB,0.53,0.47,0.59
241000,Piloes,RN,0.57,0.45,0.47
251170,Piloezinhos,PB,0.41,0.59,0.43
110018,Pimenta Bueno,RO,0.59,0.59,0.54
315050,Pimenta,MG,0.53,0.5,0.45
110146,Pimenteiras do Oeste,RO,0.52,0.44,0.49
220810,Pimenteiras,PI,0.43,0.61,0.57
292450,Pindai,BA,0.58,0.54,0.45
353800,Pindamonhangaba,SP,0.56,0.56,0.52
210850,Pindare-Mirim,MA,0.53,0.6,0.51
270700,Pindoba,AL,0.63,0.51,0.58
292460,Pindobacu,BA,0.54,0.61,0.5
171700,Pindorama do Tocantins,TO,0.62,0.49,0.56
353810,Pindorama,SP,0.45,0.46,0.39
231085,Pindoretama,CE,0.44,0.6,0.45
315053,Pingo-D'Agua,MG,0.49,0.43,0.44
411915,Pinhais,PR,0.42,0.48,0.48
411920,Pinhalao,PR,0.59,0.55,0.49
431446,Pinhal da Serra,RS,0.49,0.56,0.52
411925,Pinhal de Sao Bento,PR,0.55,0.67,0.37
431447,Pinhal Grande,RS,0.6,0.55,0.51
431445,Pinhal,RS,0.55,0.77,0.45
421290,Pinhalzinho,SC,0.57,0.53,0.43
353820,Pinhalzinho,SP,0.55,0.49,0.42
411930,Pinhao,PR,0.58,0.61,0.53
280520,Pinhao,SE,0.49,0.53,0.42
330395,Pinheiral,RJ,0.5,0.51,0.51
431449,Pinheirinho do Vale,RS,0.65,0.5,0.57
431450,Pinheiro Machado,RS,0.57,0.55,0.48
210860,Pinheiro,MA,0.57,0.57,0.51
421300,Pinheiro Preto,SC,0.57,0.43,0.45
320410,Pinheiros,ES,0.62,0.56,0.49
292465,Pintadas,BA,0.47,0.55,0.46
315057,Pintopolis,MG,0.45,0.54,0.54
220820,Pio IX,PI,0.51,0.6,0.56
210870,Pio XII,MA,0.46,0.53,0.53
353830,Piquerobi,SP,0.54,0.54,0.42
231090,Piquet Carneiro,CE,0.53,0.64,0.52
353850,Piquete,SP,0.52,0.5,0.49
353860,Piracaia,SP,0.53,0.51,0.57
521710,Piracanjuba,GO,0.63,0.54,0.47
315060,Piracema,MG,0.56,0.52,0.44
353870,Piracicaba,SP,0.5,0.53,0.52
220830,Piracuruca,PI,0.58,0.59,0.54
292467,Pirai do Norte,BA,0.57,0.49,0.49
411940,Pirai do Sul,PR,0.61,0.58,0.56
330400,Pirai,RJ,0.57,0.55,0.5
315070,Pirajuba,MG,0.49,0.52,0.54
353890,Pirajui,SP,0.53,0.5,0.47
353880,Piraju,SP,0.56,0.55,0.48
280530,Pirambu,SE,0.53,0.62,0.53
315080,Piranga,MG,0.6,0.59,0.52
353900,Pirangi,SP,0.57,0.44,0.38
315090,Pirangucu,MG,0.61,0.41,0.46
315100,Piranguinho,MG,0.49,0.49,0.43
270710,Piranhas,AL,0.65,0.71,0.6
521720,Piranhas,GO,0.66,0.55,0.49
210880,Pirapemas,MA,0.41,0.53,0.6
315110,Pirapetinga,MG,0.51,0.54,0.46
353910,Pirapora do Bom Jesus,SP,0.48,0.53,0.47
315120,Pirapora,MG,0.61,0.59,0.55
431455,Pirapo,RS,0.56,0.56,0.46
353920,Pirapozinho,SP,0.53,0.54,0.52
411950,Piraquara,PR,0.42,0.48,0.41
171720,Piraque,TO,0.39,0.7,0.52
353930,Pirassununga,SP,0.54,0.51,0.51
353940,Piratininga,SP,0.66,0.52,0.48
431460,Piratini,RS,0.58,0.56,0.51
421310,Piratuba,SC,0.58,0.51,0.43
315130,Pirauba,MG,0.53,0.55,0.37
521730,Pirenopolis,GO,0.63,0.55,0.49
521740,Pires do Rio,GO,0.55,0.59,0.45
231095,Pires Ferreira,CE,0.46,0.57,0.51
292470,Piripa,BA,0.46,0.48,0.49
220840,Piripiri,PI,0.56,0.61,0.55
292480,Piritiba,BA,0.56,0.56,0.52
251180,Pirpirituba,PB,0.44,0.55,0.52
411960,Pitanga,PR,0.72,0.63,0.52
411965,Pitangueiras,PR,0.39,0.43,0.33
353950,Pitangueiras,SP,0.43,0.49,0.41
315140,Pitangui,MG,0.52,0.53,0.47
251190,Pitimbu,PB,0.48,0.69,0.51
320420,Piuma,ES,0.53,0.59,0.49
315150,Piumhi,MG,0.54,0.57,0.47
171750,Pium,TO,0.56,0.61,0.52
150565,Placas,PA,0.73,0.58,0.59
120038,Placido de Castro,AC,0.57,0.53,0.55
411970,Planaltina do Parana,PR,0.59,0.48,0.43
521760,Planaltina,GO,0.45,0.55,0.43
292490,Planaltino,BA,0.47,0.49,0.56
421315,Planalto Alegre,SC,0.57,0.53,0.42
292500,Planalto,BA,0.47,0.53,0.45
510645,Planalto da Serra,MT,0.47,0.58,0.44
411980,Planalto,PR,0.51,0.53,0.47
431470,Planalto,RS,0.58,0.58,0.44
353960,Planalto,SP,0.44,0.65,0.37
315160,Planura,MG,0.47,0.53,0.43
353970,Platina,SP,0.46,0.47,0.49
353980,Poa,SP,0.45,0.49,0.43
210890,Pocao de Pedras,MA,0.47,0.53,0.54
261120,Pocao,PE,0.43,0.57,0.54
251200,Pocinhos,PB,0.52,0.51,0.46
241010,Poco Branco,RN,0.52,0.49,0.56
251203,Poco Dantas,PB,0.38,0.7,0.49
431475,Poco das Antas,RS,0.53,0.39,0.38
270720,Poco das Trincheiras,AL,0.47,0.67,0.64
251207,Poco de Jose de Moura,PB,0.67,0.61,0.45
292510,Pocoes,BA,0.5,0.58,0.54
315170,Poco Fundo,MG,0.5,0.48,0.44
510650,Pocone,MT,0.62,0.57,0.52
280540,Poco Redondo,SE,0.51,0.64,0.59
315180,Pocos de Caldas,MG,0.52,0.56,0.5
280550,Poco Verde,SE,0.5,0.56,0.51
315190,Pocrane,MG,0.49,0.59,0.46
292520,Pojuca,BA,0.55,0.53,0.5
353990,Poloni,SP,0.54,0.52,0.39
251210,Pombal,PB,0.58,0.53,0.54
261130,Pombos,PE,0.62,0.56,0.48
421320,Pomerode,SC,0.41,0.47,0.38
354000,Pompeia,SP,0.48,0.51,0.47
315200,Pompeu,MG,0.56,0.63,0.52
354010,Pongai,SP,0.51,0.54,0.45
150570,Ponta de Pedras,PA,0.46,0.58,0.61
411990,Ponta Grossa,PR,0.56,0.57,0.54
510665,Pontal do Araguaia,MT,0.49,0.53,0.48
411995,Pontal do Parana,PR,0.49,0.54,0.51
521770,Pontalina,GO,0.58,0.7,0.54
354025,Pontalinda,SP,0.51,0.4,0.38
354020,Pontal,SP,0.45,0.62,0.44
431477,Pontao,RS,0.57,0.56,0.53
500660,Ponta Pora,MS,0.62,0.62,0.6
171780,Ponte Alta do Bom Jesus,TO,0.56,0.63,0.63
421335,Ponte Alta do Norte,SC,0.5,0.58,0.47
171790,Ponte Alta do Tocantins,TO,0.65,0.71,0.55
421330,Ponte Alta,SC,0.61,0.59,0.45
510670,Ponte Branca,MT,0.51,0.4,0.49
315210,Ponte Nova,MG,0.59,0.57,0.51
431478,Ponte Preta,RS,0.49,0.36,0.39
510675,Pontes e Lacerda,MT,0.57,0.59,0.49
421340,Ponte Serrada,SC,0.53,0.61,0.44
354030,Pontes Gestal,SP,0.39,0.53,0.38
320425,Ponto Belo,ES,0.61,0.62,0.5
315213,Ponto Chique,MG,0.4,0.61,0.45
315217,Ponto dos Volantes,MG,0.47,0.58,0.53
292525,Ponto Novo,BA,0.48,0.55,0.49
354040,Populina,SP,0.52,0.47,0.41
354050,Porangaba,SP,0.53,0.45,0.48
231100,Poranga,CE,0.56,0.68,0.54
521800,Porangatu,GO,0.56,0.71,0.56
330410,Porciuncula,RJ,0.59,0.54,0.56
412000,Porecatu,PR,0.44,0.55,0.44
241020,Portalegre,RN,0.55,0.61,0.52
431480,Portao,RS,0.44,0.53,0.42
521805,Porteirao,GO,0.33,0.67,0.39
231110,Porteiras,CE,0.56,0.55,0.49
315220,Porteirinha,MG,0.54,0.54,0.5
521810,Portelandia,GO,0.51,0.49,0.39
150580,Portel,PA,0.48,0.66,0.64
120080,Porto Acre,AC,0.48,0.54,0.6
510677,Porto Alegre do Norte,MT,0.5,0.66,0.52
220855,Porto Alegre do Piaui,PI,0.43,0.52,0.49
171800,Porto Alegre do Tocantins,TO,0.52,0.5,0.51
431490,Porto Alegre,RS,0.57,0.6,0.6
412010,Porto Amazonas,PR,0.49,0.48,0.51
412015,Porto Barreiro,PR,0.53,0.6,0.52
421350,Porto Belo,SC,0.49,0.52,0.42
270730,Porto Calvo,AL,0.52,0.54,0.47
280560,Porto da Folha,SE,0.49,0.58,0.56
150590,Porto de Moz,PA,0.53,0.61,0.59
270740,Porto de Pedras,AL,0.47,0.61,0.53
241025,Porto do Mangue,RN,0.5,0.53,0.55
510680,Porto dos Gauchos,MT,0.47,0.48,0.5
510682,Porto Esperidiao,MT,0.59,0.63,0.59
510685,Porto Estrela,MT,0.44,0.44,0.51
354060,Porto Feliz,SP,0.51,0.47,0.45
354070,Porto Ferreira,SP,0.47,0.5,0.45
315230,Porto Firme,MG,0.5,0.47,0.46
210900,Porto Franco,MA,0.57,0.59,0.57
160053,Porto Grande,AP,0.54,0.65,0.56
431500,Porto Lucena,RS,0.57,0.53,0.44
431505,Porto Maua,RS,0.55,0.39,0.41
500690,Porto Murtinho,MS,0.56,0.59,0.61
171820,Porto Nacional,TO,0.58,0.6,0.54
220850,Porto,PI,0.55,0.59,0.57
270750,Porto Real do Colegio,AL,0.46,0.65,0.61
330411,Porto Real,RJ,0.49,0.54,0.42
210905,Porto Rico do Maranhao,MA,0.4,0.48,0.52
412020,Porto Rico,PR,0.56,0.48,0.48
292530,Porto Seguro,BA,0.67,0.62,0.56
421360,Porto Uniao,SC,0.55,0.56,0.53
110020,Porto Velho,RO,0.58,0.61,0.56
431507,Porto Vera Cruz,RS,0.54,0.46,0.42
412030,Porto Vitoria,PR,0.52,0.51,0.44
120039,Porto Walter,AC,0.45,0.51,0.61
431510,Porto Xavier,RS,0.68,0.63,0.47
521830,Posse,GO,0.6,0.58,0.54
315240,Pote,MG,0.54,0.54,0.48
231120,Potengi,CE,0.6,0.55,0.58
354075,Potim,SP,0.76,0.44,0.37
292540,Potiragua,BA,0.51,0.45,0.49
354080,Potirendaba,SP,0.49,0.46,0.4
231123,Potiretama,CE,0.53,0.61,0.5
315250,Pouso Alegre,MG,0.53,0.56,0.49
315260,Pouso Alto,MG,0.53,0.53,0.63
431513,Pouso Novo,RS,0.61,0.64,0.53
421370,Pouso Redondo,SC,0.57,0.52,0.43
510700,Poxoreo,MT,0.54,0.61,0.49
354085,Pracinha,SP,0.31,0.38,0.38
160055,Pracuuba,AP,0.4,0.59,0.65
292550,Prado,BA,0.51,0.64,0.55
412033,Prado Ferreira,PR,0.44,0.48,0.49
