codigo,Espacialidades,UF,ESPVIDA1991,MORT1991,ESPVIDA2000,MORT12000,ESPVIDA2010,MORT12010
315190,Pocrane,MG,64.66,32.68,69.48,30.25,72.91,18.8
315200,Pompeu,MG,69.87,30.37,69.61,29.88,75.05,15.2
315210,Ponte Nova,MG,64.32,36.91,69.83,29.2,75.9,14
315213,Ponto Chique,MG,69.89,44.44,67.04,38.39,72.81,18.9
315217,Ponto dos Volantes,MG,63.56,49.72,65.7,43.3,71.88,20.6
315220,Porteirinha,MG,62.82,59.93,66.87,38.99,72.74,19
315230,Porto Firme,MG,65.89,32.72,70.02,28.63,73.26,18.1
315240,Pote,MG,64.32,51.02,67.29,37.49,73.52,17.7
315250,Pouso Alegre,MG,64.66,21.84,73.2,19.79,77.33,11.58
315260,Pouso Alto,MG,68.27,29.1,71.63,23.95,75.81,14.1
315270,Prados,MG,64.32,29.76,71.08,25.51,76.89,12.6
315280,Prata,MG,66.51,36.74,70.42,27.4,76.12,13.7
315290,Pratapolis,MG,65.79,26.65,72.53,21.52,76.74,12.8
315300,Pratinha,MG,64.66,27.78,74.61,16.36,77.24,12.1
315310,Presidente Bernardes,MG,64.32,39.09,71.13,25.35,73.23,18.2
315320,Presidente Juscelino,MG,66.95,48.33,67.54,36.62,72.74,19
315330,Presidente Kubitschek,MG,67.73,41.7,66.23,41.28,72.22,20
315340,Presidente Olegario,MG,63.48,39.16,69.11,31.42,74.88,15.5
315350,Alto Jequitiba,MG,64.06,36.29,70.97,25.8,72.21,20
315360,Prudente de Morais,MG,68.27,29.33,70.97,25.8,72.7,19.1
315370,Quartel Geral,MG,68.84,38.37,69.77,29.38,75.74,14.2
315380,Queluzito,MG,66.51,37.62,70.64,26.77,74.39,16.3
315390,Raposos,MG,65.43,28.75,70.07,28.47,74.9,15.5
315400,Raul Soares,MG,67.73,30.15,69.83,29.2,74.36,16.3
315410,Recreio,MG,69.46,31.26,71.13,25.37,75.45,14.6
315415,Reduto,MG,67.73,41.78,69.68,29.66,73.08,18.5
315420,Resende Costa,MG,67.73,40.27,69.14,31.33,74.4,16.3
315430,Resplendor,MG,68.84,30.7,70,28.66,74.99,15.4
315440,Ressaquinha,MG,67.3,39.8,70.5,27.17,75.01,15.3
315445,Riachinho,MG,69.18,33.27,69.91,28.94,72.71,19.1
315450,Riacho dos Machados,MG,68.16,47.59,67.89,35.42,73.45,17.8
315460,Ribeirao das Neves,MG,68.84,36.38,71.38,24.64,74.31,16.4
315470,Ribeirao Vermelho,MG,64.95,34.76,70.68,26.66,76.01,13.8
315480,Rio Acima,MG,68.84,34.92,71.76,23.6,77.22,12.1
315490,Rio Casca,MG,69.1,41.16,68.42,33.65,73.79,17.3
315500,Rio Doce,MG,68.73,54.07,67.64,36.29,73.07,18.5
315510,Rio do Prado,MG,67.33,51.02,67.64,36.28,73.4,17.9
315520,Rio Espera,MG,70.62,42.12,68.4,33.72,73.03,18.5
315530,Rio Manso,MG,65.74,37.19,68.86,32.22,73.11,18.4
315540,Rio Novo,MG,69.1,27.87,72.03,22.86,75.07,15.2
315550,Rio Paranaiba,MG,68.56,26.39,71.49,24.34,76.28,13.4
315560,Rio Pardo de Minas,MG,65.04,51.55,66.77,39.35,72.85,18.8
315570,Rio Piracicaba,MG,66.64,41.05,67.71,36.05,72.63,19.2
315580,Rio Pomba,MG,67.33,26.87,73.4,19.29,76.77,12.7
315590,Rio Preto,MG,68.56,27.87,71.58,24.08,75.84,14.1
315600,Rio Vermelho,MG,65.74,50.32,66.82,39.14,72.23,20
315610,Ritapolis,MG,68.94,49.6,67.75,35.91,73.91,17.1
315620,Rochedo de Minas,MG,65.74,32.52,72.03,22.86,75.92,14
315630,Rodeiro,MG,71.02,30.79,71.28,24.94,72.84,18.9
315640,Romaria,MG,67.33,34.87,70.58,26.93,73.78,17.3
315645,Rosario da Limeira,MG,68.56,32.81,70.73,26.49,73.69,17.4
315650,Rubelita,MG,70.62,44.17,69.11,31.42,73.46,17.8
315660,Rubim,MG,68.83,51.02,67.64,36.28,73.99,16.9
315670,Sabara,MG,66.68,34.76,70.69,26.63,74.99,15.4
315680,Sabinopolis,MG,68.73,32.81,69.66,29.7,73.71,17.4
315690,Sacramento,MG,67.33,27.82,73.33,19.45,77.25,12.1
315700,Salinas,MG,68.41,37,69.37,30.63,73.9,17.1
315710,Salto da Divisa,MG,65.91,39.9,69.98,28.72,75.74,14.2
315720,Santa Barbara,MG,65.4,36.17,69.52,30.15,73.97,17
315725,Santa Barbara do Leste,MG,65.71,38.89,70.07,28.45,73.01,18.6
315727,Santa Barbara do Monte Verde,MG,67.31,38.81,70.55,27.05,74.37,16.3
315730,Santa Barbara do Tugurio,MG,68.41,51.56,67.53,36.66,73.57,17.6
315733,Santa Cruz de Minas,MG,68.41,36.17,71.31,24.84,75.35,14.8
315737,Santa Cruz de Salinas,MG,66.87,61.23,64.15,49.39,70.41,23.4
315740,Santa Cruz do Escalvado,MG,67.17,45.72,67.89,35.42,73.91,17.1
315750,Santa Efigenia de Minas,MG,67.31,44.14,69.2,31.13,72.57,19.4
315760,Santa Fe de Minas,MG,65.4,47.59,67.11,38.14,73.26,18.2
315765,Santa Helena de Minas,MG,65.95,56.15,62.63,55.8,68.37,27.8
315770,Santa Juliana,MG,68.07,22.88,72.99,20.33,77.06,12.4
315780,Santa Luzia,MG,64.56,34.92,71.76,23.6,76.52,11.3
315790,Santa Margarida,MG,67.31,53.35,66.32,40.98,72.07,20.2
315800,Santa Maria de Itabira,MG,64.56,39.8,69.52,30.15,74.24,16.5
315810,Santa Maria do Salto,MG,65,52.47,64.69,47.21,70.92,22.4
315820,Santa Maria do Suacui,MG,68.41,44.53,68.41,33.68,74.03,16.9
315830,Santana da Vargem,MG,67.31,36.74,70.47,27.28,75.98,13.9
315840,Santana de Cataguases,MG,67.31,36,70.55,27.05,72.58,19.3
315850,Santana de Pirapama,MG,63.79,39.72,69.2,31.15,73.93,17
315860,Santana do Deserto,MG,65.91,29.36,71.46,24.42,75.93,13.9
315870,Santana do Garambeu,MG,65.95,41.16,68.19,34.42,74.32,16.4
315880,Santana do Jacare,MG,64.56,36.27,68.38,33.79,72.37,19.7
315890,Santana do Manhuacu,MG,64.56,50.16,67.53,36.66,73.53,17.7
315895,Santana do Paraiso,MG,70.15,36.33,71.23,25.07,77.66,11.5
315900,Santana do Riacho,MG,62.34,40.27,69.2,31.15,75.02,15.3
315910,Santana dos Montes,MG,68.41,41.28,67.58,36.5,73.04,18.5
315920,Santa Rita de Caldas,MG,70.04,30.7,72.38,21.91,74.36,16.3
315930,Santa Rita de Jacutinga,MG,66.64,29.36,70.84,26.18,74.58,16
315935,Santa Rita de Minas,MG,68.73,49.49,67.42,37.04,72.48,19.5
315940,Santa Rita de Ibitipoca,MG,68.41,33.21,68.69,32.78,72.6,19.3
315950,Santa Rita do Itueto,MG,62.34,41.9,70,28.66,71.76,20.8
315960,Santa Rita do Sapucai,MG,64.56,28.82,72.5,21.6,74.8,15.6
315970,Santa Rosa da Serra,MG,65.91,32.71,72.37,21.95,76.95,12.5
315980,Santa Vitoria,MG,66.72,28.23,72.21,22.38,76.88,12.6
315990,Santo Antonio do Amparo,MG,67.17,37.42,69.2,31.16,74.39,16.3
316000,Santo Antonio do Aventureiro,MG,70.87,38.81,70.55,27.05,75.45,14.6
316010,Santo Antonio do Grama,MG,67.29,41.28,68.42,33.65,74.36,16.3
316020,Santo Antonio do Itambe,MG,65.95,44.33,67.72,36.01,72.65,19.2
316030,Santo Antonio do Jacinto,MG,69.58,56.15,65.81,42.88,71.33,21.6
316040,Santo Antonio do Monte,MG,65.95,27.2,72.1,22.67,75.37,14.8
316045,Santo Antonio do Retiro,MG,65.91,55.03,65.91,42.48,72.03,20.3
316050,Santo Antonio do Rio Abaixo,MG,66.87,43.24,68.4,33.72,74.39,16.3
316060,Santo Hipolito,MG,67.29,41.73,68.87,32.2,74.44,16.2
316070,Santos Dumont,MG,68.19,31.41,71.58,24.08,75.84,14.1
316080,Sao Bento Abade,MG,64.56,42.36,68.42,33.66,73.03,18.5
316090,Sao Bras do Suacui,MG,68.73,37.53,69.03,31.69,73.04,18.5
316095,Sao Domingos das Dores,MG,68.73,33.25,70.44,27.36,73.01,18.6
316100,Sao Domingos do Prata,MG,62.34,36.09,71.74,23.64,74.36,16.3
316105,Sao Felix de Minas,MG,64.56,48.39,67.9,35.41,72.68,19.2
316110,Sao Francisco,MG,68.07,37.19,69.21,31.13,73.26,18.2
316120,Sao Francisco de Paula,MG,64.56,37.36,69.2,31.16,73.69,17.4
316130,Sao Francisco de Sales,MG,66.85,25.14,73.9,18.05,77.01,12.4
316140,Sao Francisco do Gloria,MG,69.58,43.36,69.2,31.15,74.96,15.4
316150,Sao Geraldo,MG,70.15,29.82,71.17,25.24,74.85,15.6
316160,Sao Geraldo da Piedade,MG,62.34,44.56,66.72,39.52,71.43,21.4
316165,Sao Geraldo do Baixio,MG,69.58,32.82,69.38,30.57,74.43,16.2
316170,Sao Goncalo do Abaete,MG,65.91,39.85,70.66,26.71,72.75,19
316180,Sao Goncalo do Para,MG,67.17,39.02,69.62,29.84,75.53,14.5
316190,Sao Goncalo do Rio Abaixo,MG,65.95,51.76,67.4,37.12,72.52,19.4
316200,Sao Goncalo do Sapucai,MG,65.91,25.72,72.12,22.61,75.99,13.8
316210,Sao Gotardo,MG,65.44,30.63,72.5,21.59,76.27,13.4
316220,Sao Joao Batista do Gloria,MG,64.44,28.88,73.29,19.57,75.69,14.3
316225,Sao Joao da Lagoa,MG,69.27,41.22,68.95,31.93,73.78,17.3
316230,Sao Joao da Mata,MG,65.44,25.26,72.83,20.74,74.29,16.4
316240,Sao Joao da Ponte,MG,68.69,41.32,67.04,38.39,72.17,20.1
316245,Sao Joao das Missoes,MG,68.69,35.57,69.06,31.6,71.57,21.2
316250,Sao Joao Del Rei,MG,61.56,26.96,74.58,16.43,76.57,13
316255,Sao Joao do Manhuacu,MG,64.44,39.72,69.98,28.72,75.16,15.1
316257,Sao Joao do Manteninha,MG,69.27,48.39,67.9,35.41,73.3,18.1
316260,Sao Joao do Oriente,MG,61.56,45.81,68.41,33.68,73.32,18.1
316265,Sao Joao do Pacui,MG,68.69,43.82,66.84,39.1,72.85,18.8
316270,Sao Joao do Paraiso,MG,65.44,37,70.44,27.36,73.46,17.8
316280,Sao Joao Evangelista,MG,69.27,51.03,67.78,35.81,73.37,18
316290,Sao Joao Nepomuceno,MG,68.69,34.87,70.6,26.9,75.98,13.9
316292,Sao Joaquim de Bicas,MG,64.44,41.2,69.98,28.72,75.62,14.4
316294,Sao Jose da Barra,MG,70.15,26.96,74.04,17.7,77.56,11.7
316295,Sao Jose da Lapa,MG,68.23,34.5,70.06,28.49,75.63,14.4
316300,Sao Jose da Safira,MG,67.87,55.12,65.57,43.77,70.91,22.4
316310,Sao Jose da Varginha,MG,67.98,25.75,73.9,18.05,76.41,13.2
316320,Sao Jose do Alegre,MG,64.53,32.74,70.9,26.01,75.2,15
316330,Sao Jose do Divino,MG,65.32,44.74,66.72,39.52,71.7,20.9
316340,Sao Jose do Goiabal,MG,71.56,42.9,69.52,30.15,73.83,17.2
316350,Sao Jose do Jacuri,MG,68.14,48.23,66.85,39.05,69.96,24.4
316360,Sao Jose do Mantimento,MG,68.66,36.29,68.42,33.65,74.36,16.3
316370,Sao Lourenco,MG,71,26.09,75.17,15.06,77.28,11.5
316380,Sao Miguel do Anta,MG,66.42,38.81,71.27,24.94,74.7,15.8
316390,Sao Pedro da Uniao,MG,65.32,35.16,71.85,23.35,75.16,15.1
316400,Sao Pedro dos Ferros,MG,68.68,50.34,66.35,40.87,72.34,19.8
316410,Sao Pedro do Suacui,MG,69.41,46.9,66.85,39.05,72.08,20.2
316420,Sao Romao,MG,64.53,55.03,65.91,42.48,72.22,20
316430,Sao Roque de Minas,MG,68.27,31.8,72.33,22.06,75.27,14.9
316440,Sao Sebastiao da Bela Vista,MG,72.62,33.35,70.86,26.13,75.87,14
316443,Sao Sebastiao da Vargem Alegre,MG,72.56,44.53,69.35,30.68,74.64,15.9
316447,Sao Sebastiao do Anta,MG,72.62,49.49,65.32,44.74,70.98,22.3
316450,Sao Sebastiao do Maranhao,MG,66.26,48.39,67.89,35.42,73.94,17
316460,Sao Sebastiao do Oeste,MG,65.51,32.68,72.33,22.06,74.9,15.5
316470,Sao Sebastiao do Paraiso,MG,64.27,27.22,73.65,18.66,75.15,15.1
316480,Sao Sebastiao do Rio Preto,MG,63.34,40.76,67.78,35.81,73.55,17.6
316490,Sao Sebastiao do Rio Verde,MG,64.11,29.1,72.07,22.75,75.71,14.3
316500,Sao Tiago,MG,66.98,35.45,68.9,32.11,74.48,16.1
316510,Sao Tomas de Aquino,MG,66.8,27.22,72.25,22.27,77.46,11.8
316520,Sao Thome das Letras,MG,66.22,38.99,68.42,33.66,73.03,18.5
316530,Sao Vicente de Minas,MG,67.38,29.37,73.24,19.69,75.72,14.2
316540,Sapucai-Mirim,MG,69.41,30.67,73.83,18.21,75.49,14.6
316550,Sardoa,MG,68.05,33.6,69.62,29.84,73.71,17.4
316553,Sarzedo,MG,68.68,28.75,71.76,23.6,77.28,12
316555,Setubinha,MG,68.68,61.23,63.52,52,69.6,25.1
316556,Sem-Peixe,MG,66.71,48.43,69.2,31.15,74.57,16
316557,Senador Amaral,MG,70.6,31.66,70.05,28.54,74.25,16.5
316560,Senador Cortes,MG,64.64,33.21,71.58,24.08,75.05,15.3
316570,Senador Firmino,MG,69.1,29.82,71.9,23.2,74.75,15.7
316580,Senador Jose Bento,MG,69.41,29.92,72.02,22.88,74.41,16.2
316590,Senador Modestino Goncalves,MG,68.5,56.15,65.91,42.48,71.94,20.5
316600,Senhora de Oliveira,MG,68.36,48.43,68.4,33.72,73.03,18.5
316610,Senhora do Porto,MG,67.87,53.26,66.76,39.39,73.1,18.4
316620,Senhora dos Remedios,MG,67.4,34.2,69.14,31.33,71.56,21.2
316630,Sericita,MG,65.88,55.19,66.35,40.87,71.56,21.2
316640,Seritinga,MG,63.6,39.9,70.64,26.76,76.17,13.6
316650,Serra Azul de Minas,MG,67.29,41.08,68.09,34.77,73.55,17.6
316660,Serra da Saudade,MG,66.65,36.27,71.3,24.87,76.78,12.7
316670,Serra dos Aimores,MG,64.11,46.9,67.64,36.29,72.06,20.3
316680,Serra do Salitre,MG,65.88,28.51,70.58,26.93,76.11,13.7
316690,Serrania,MG,63.34,37.08,71.41,24.57,75,15.3
316695,Serranopolis de Minas,MG,68.36,46.25,68.01,35.03,71.38,21.5
316700,Serranos,MG,63.34,39.9,68.52,33.34,75.05,15.2
316710,Serro,MG,65.13,45.08,69.2,31.15,75.01,15.3
316720,Sete Lagoas,MG,65.88,29.37,70.56,26.99,75.37,14.8
316730,Silveirania,MG,64.64,38.81,70.52,27.12,75.45,14.6
316740,Silvianopolis,MG,69.35,28.82,70.9,26.01,76.87,12.6
316750,Simao Pereira,MG,70.15,29.36,73.32,19.49,75.57,14.5
316760,Simonesia,MG,68.51,40.59,68.19,34.42,74.36,16.3
316770,Sobralia,MG,68.66,44.07,68.68,32.8,73.28,18.1
316780,Soledade de Minas,MG,68.05,28.82,73.83,18.21,74.88,15.5
316790,Tabuleiro,MG,66.22,29.82,70.52,27.12,74.27,16.5
316800,Taiobeiras,MG,70.69,34.41,71.95,23.07,73.9,17.1
316805,Taparuba,MG,69.83,41.9,70,28.66,72.91,18.8
316810,Tapira,MG,65.13,24.08,73.33,19.45,75.8,14.1
316820,Tapirai,MG,69.1,31.8,72.33,22.06,75.84,14.1
316830,Taquaracu de Minas,MG,69.05,33.45,72.64,21.23,74.06,16.8
316840,Tarumirim,MG,67.51,34.02,68.41,33.68,74.72,15.8
316850,Teixeiras,MG,66.8,48.43,67.42,37.06,73.26,18.1
316860,Teofilo Otoni,MG,68.58,37.19,69.76,29.4,74.45,16.2
316870,Timoteo,MG,67.29,22.88,73.64,18.68,75.14,15.1
316880,Tiradentes,MG,66.71,29.5,72.47,21.67,78.1,11
316890,Tiros,MG,68.14,30.38,73.25,19.66,76.13,13.6
316900,Tocantins,MG,62.84,34.1,71.9,23.2,72.99,18.6
316905,Tocos do Moji,MG,69.35,33.96,70.67,26.69,73.49,17.8
316910,Toledo,MG,66.39,28.16,70.67,26.69,73.14,18.4
316920,Tombos,MG,69.83,29.33,71.83,23.39,77.23,12.1
316930,Tres Coracoes,MG,69.41,31.24,71,25.74,76.28,13.4
316935,Tres Marias,MG,64.52,29.33,73.86,18.14,76.93,12.5
316940,Tres Pontas,MG,66.54,30.8,72.22,22.34,75.98,13.9
316950,Tumiritinga,MG,64.64,36.59,68.4,33.72,74.63,15.9
316960,Tupaciguara,MG,73.63,27.76,73.92,17.99,76.78,12.7
316970,Turmalina,MG,64.27,39.72,70.94,25.9,73.98,17
316980,Turvolandia,MG,67.49,25.26,73.48,19.09,74.71,15.8
316990,Uba,MG,68.58,26.87,70.99,25.76,75.45,14.6
317000,Ubai,MG,66.6,47.65,66.84,39.1,72.22,20
317005,Ubaporanga,MG,66.71,33.25,69.38,30.58,73.32,18.1
317010,Uberaba,MG,67.4,26.87,73.93,17.98,75.71,14
317020,Uberlandia,MG,65.81,23.13,73.11,20.01,78.09,10.68
317030,Umburatiba,MG,66.8,51.02,67.64,36.29,73.88,17.1
317040,Unai,MG,65.47,26.96,74.75,16.03,75.83,14.1
317043,Uniao de Minas,MG,70.69,39.02,69.52,30.15,74.73,15.7
317047,Uruana de Minas,MG,67.93,37.97,69.66,29.71,72.6,19.3
317050,Urucania,MG,64.11,44.53,68.41,33.68,73.67,17.5
317052,Urucuia,MG,67.93,35.57,69.3,30.83,71.88,20.6
317057,Vargem Alegre,MG,69.05,33.25,70.07,28.45,74.12,16.7
317060,Vargem Bonita,MG,69.35,34.11,72.33,22.06,75.8,14.1
317065,Vargem Grande do Rio Pardo,MG,68.17,49.78,67.89,35.42,73.63,17.5
317070,Varginha,MG,69.05,23.89,74,17.81,77.49,12.21
317075,Varjao de Minas,MG,66.26,35.94,70.06,28.49,75.79,14.1
317080,Varzea da Palma,MG,65.51,45.51,68.82,32.34,73.83,17.2
317090,Varzelandia,MG,63.6,41.32,66.84,39.1,73.37,18
317100,Vazante,MG,71.57,34.87,70.66,26.71,76.96,12.5
317103,Verdelandia,MG,67.93,47.65,66.84,39.1,72.81,18.9
317107,Veredinha,MG,68.23,41.7,69.43,30.44,72.11,20.2
317110,Verissimo,MG,62.84,22.88,74.21,17.3,77.16,12.2
317115,Vermelho Novo,MG,70.36,45.24,66.02,42.09,72.37,19.7
317120,Vespasiano,MG,70.6,37.9,68.68,32.81,73.65,15.32
317130,Vicosa,MG,66.25,31.73,72.11,22.63,77.96,11.12
317140,Vieiras,MG,64.98,41.32,67.68,36.14,73.47,17.8
317150,Mathias Lobato,MG,69.1,36.09,69.38,30.57,72.71,19.1
317160,Virgem da Lapa,MG,64.94,44.08,67.64,36.29,72.83,18.9
317170,Virginia,MG,68.36,32.32,70.71,26.57,74.73,15.7
317180,Virginopolis,MG,66.6,45.81,68.68,32.8,74.86,15.6
317190,Virgolandia,MG,68.36,44.56,66.72,39.52,72.71,19.1
317200,Visconde do Rio Branco,MG,68.58,34.87,70.62,26.84,75.97,13.9
317210,Volta Grande,MG,63.8,33.48,70.55,27.05,75.45,14.6
317220,Wenceslau Braz,MG,66.54,34,69.57,29.98,75.53,14.5
320010,Afonso Claudio,ES,70.15,38.17,69.39,25.23,74.51,14.8
320013,Aguia Branca,ES,68.05,56.56,66.5,33.5,72.53,17.7
320016,Agua Doce do Norte,ES,68.68,49.05,68.12,28.72,74.13,15.3
320020,Alegre,ES,67.38,34.65,72.02,18.8,75.35,13.6
320030,Alfredo Chaves,ES,66.6,28.8,71.3,20.47,74.93,14.2
320035,Alto Rio Novo,ES,67.98,51.56,68.12,28.72,73.89,15.6
320040,Anchieta,ES,68.6,24.23,74.85,12.91,76.35,12.3
320050,Apiaca,ES,66.65,34.03,69.04,26.18,75.45,13.5
320060,Aracruz,ES,62.84,38.17,69.17,25.83,75.26,13.7
320070,Atilio Vivacqua,ES,64.95,34.65,69.04,26.18,75.45,13.5
320080,Baixo Guandu,ES,68.66,42.17,69.04,26.18,73.66,16
320090,Barra de Sao Francisco,ES,71.57,41.71,69.17,25.83,73.9,15.6
320100,Boa Esperanca,ES,68.14,40.26,68.63,27.29,73.95,15.6
320110,Bom Jesus do Norte,ES,70.15,36.49,71.3,20.47,76.22,12.5
320115,Brejetuba,ES,69.83,38.17,69.05,26.15,74.65,14.6
320120,Cachoeiro de Itapemirim,ES,67.29,36.68,69.17,25.83,75.2,13.8
320130,Cariacica,ES,66.54,34.48,70.72,21.86,75.64,13.2
320140,Castelo,ES,65.47,24.23,74.85,12.91,76.09,12.6
320150,Colatina,ES,63.8,27.76,70.72,21.86,75.45,13.5
320160,Conceicao da Barra,ES,68.05,43.54,69.17,25.83,73.59,16.1
320170,Conceicao do Castelo,ES,67.38,42.17,69.03,26.21,73.59,16.1
320180,Divino de Sao Lourenco,ES,69.83,43.96,68.63,27.29,74.16,15.2
320190,Domingos Martins,ES,64.53,36.68,69.39,25.23,74.98,14.1
320200,Dores do Rio Preto,ES,68.14,40.94,69.39,25.23,73.78,15.8
320210,Ecoporanga,ES,69.83,45.66,68.63,27.29,74.13,15.3
320220,Fundao,ES,64.52,38.17,69.03,26.21,75.34,13.6
320225,Governador Lindenberg,ES,67.06,40.94,70.15,23.28,74.35,15
320230,Guacui,ES,71.78,36.68,70.59,22.19,75.73,13.1
320240,Guarapari,ES,70.23,34.03,72.02,18.8,75.21,14.43
320245,Ibatiba,ES,71.88,40.46,69.58,24.76,74.8,14.4
320250,Ibiracu,ES,65.08,36.68,70.59,22.19,75.08,14
320255,Ibitirama,ES,64.22,45.66,68.79,26.85,74.24,15.1
320260,Iconha,ES,68,28.8,73.5,15.59,74.77,14.4
320265,Irupi,ES,72.07,40.94,68.12,28.72,72.9,17.1
320270,Itaguacu,ES,65.01,30.53,70.53,22.34,73.1,16.8
320280,Itapemirim,ES,68.93,49.05,67.09,31.72,73.5,16.2
320290,Itarana,ES,71.39,28.8,70.15,23.28,73.51,16.2
320300,Iuna,ES,68.93,40.46,70.4,22.65,74.74,14.4
320305,Jaguare,ES,69.74,52.77,67.09,31.72,73.59,16.1
320310,Jeronimo Monteiro,ES,68.93,34.48,70.74,26.73,75.61,13.2
320313,Joao Neiva,ES,64.22,24.23,74.85,12.91,76.42,12.2
320316,Laranja da Terra,ES,69.74,36.68,69.39,25.23,73.59,16.1
320320,Linhares,ES,68,34.65,70.53,22.34,75.05,14
320330,Mantenopolis,ES,64.22,52.77,67.09,31.72,73.61,16
320332,Marataizes,ES,66.22,40.94,70.4,22.65,75.8,13
320334,Marechal Floriano,ES,63.02,38.17,70.74,26.73,75.95,12.8
320335,Marilandia,ES,67.91,27.76,70.72,21.86,74.35,15
320340,Mimoso do Sul,ES,63.54,34.65,71.04,21.09,74.64,14.6
320350,Montanha,ES,68.48,40.26,69.05,26.15,73.96,15.5
320360,Mucurici,ES,65.07,44.79,69.05,26.15,74.7,14.5
320370,Muniz Freire,ES,63.72,36.49,68.63,27.29,74.24,15.1
320380,Muqui,ES,66.71,41.58,69.03,26.21,73.1,16.8
320390,Nova Venecia,ES,66.25,30.12,73.5,15.59,75.48,13.4
320400,Pancas,ES,67.67,51.56,68.12,28.72,73.89,15.6
320405,Pedro Canario,ES,64.23,42.17,69.04,26.18,73.71,15.9
320410,Pinheiros,ES,68.84,41.71,68.79,26.85,73.96,15.5
320420,Piuma,ES,66.51,34.48,72.02,18.8,76.11,12.6
320425,Ponto Belo,ES,62.46,40.46,66.5,33.5,71.96,18.6
320430,Presidente Kennedy,ES,65.16,54.79,67.09,31.72,73.5,16.2
320435,Rio Bananal,ES,65.56,34.65,69.17,25.83,73.1,16.8
320440,Rio Novo do Sul,ES,61,30.12,71.3,20.47,75.21,13.8
320450,Santa Leopoldina,ES,65.28,40.94,68.12,28.72,72.79,17.3
320455,Santa Maria de Jetiba,ES,59.42,30.53,70.15,23.28,75.04,14
320460,Santa Teresa,ES,61.38,24.23,73.5,15.59,75.04,14
320465,Sao Domingos do Norte,ES,68.49,42.17,68.79,26.85,73.66,16
320470,Sao Gabriel da Palha,ES,63.9,36.68,70.53,22.34,75.08,14
320480,Sao Jose do Calcado,ES,68.38,34.65,70.4,22.65,73.81,15.8
320490,Sao Mateus,ES,66.44,34.48,70.72,21.86,75.55,13.3
320495,Sao Roque do Canaa,ES,65.56,30.53,70.53,22.34,73.16,16.7
320500,Serra,ES,67.2,30.12,73.5,15.59,75.66,13.2
320501,Sooretama,ES,63.94,40.46,68.12,28.72,73.1,16.8
320503,Vargem Alta,ES,59.14,36.49,69.58,24.76,73.81,15.8
320506,Venda Nova do Imigrante,ES,61.38,36.49,70.74,26.73,75.69,13.2
320510,Viana,ES,63.16,40.26,68.79,26.85,73.94,15.6
320515,Vila Pavao,ES,68.38,43.54,68.12,28.72,74.79,14.4
320517,Vila Valerio,ES,65.16,41.71,68.63,27.29,73.93,15.6
320520,Vila Velha,ES,58.86,34.03,72.02,18.8,76.84,10.86
320530,Vitoria,ES,67.67,31.73,70.74,26.73,76.28,11.37
330010,Angra dos Reis,RJ,63.9,27.5,69.14,20.14,75.75,12.97
330015,Aperibe,RJ,66.37,28.59,69.47,19.43,72.1,18.4
330020,Araruama,RJ,65.79,32.62,69.14,20.14,75.32,14.18
330022,Areal,RJ,68.84,26.11,70.06,18.21,74.35,15
330023,Armacao dos Buzios,RJ,65.16,37.12,69.14,20.14,74.44,14.8
330025,Arraial do Cabo,RJ,65.56,28.52,68.87,20.73,73.31,16.5
330030,Barra do Pirai,RJ,61.14,30.97,68.63,21.25,74.14,15.3
330040,Barra Mansa,RJ,68.48,25.21,70.8,16.74,74.14,14.91
330045,Belford Roxo,RJ,68.24,41.52,67.99,22.7,73.5,16.54
330050,Bom Jardim,RJ,61.41,38.82,68.31,21.96,73.56,16.1
330060,Bom Jesus do Itabapoana,RJ,65.28,37.94,69.39,19.6,74.16,15.2
330070,Cabo Frio,RJ,64.23,28.52,70.84,16.67,75.16,15.41
330080,Cachoeiras de Macacu,RJ,63.94,31.1,70.33,17.66,74.01,16.43
330090,Cambuci,RJ,68.48,32.81,70.54,17.26,73.51,16.2
330093,Carapebus,RJ,59.14,35.15,68.43,21.7,73.3,16.5
330095,Comendador Levy Gasparian,RJ,65.43,28.52,68.12,22.41,72.11,18.4
330100,Campos dos Goytacazes,RJ,69.45,36.09,70.06,18.21,74.82,14.72
330110,Cantagalo,RJ,68.24,36.09,70.48,17.37,74.29,15.1
330115,Cardoso Moreira,RJ,64.68,37.94,67.04,24.95,71.93,18.6
330120,Carmo,RJ,68.38,35.13,70.48,17.37,73.77,15.8
330130,Casimiro de Abreu,RJ,62.19,28.25,69.58,19.21,73.64,16
330140,Conceicao de Macabu,RJ,63.16,39.18,68.83,20.82,73.38,16.4
330150,Cordeiro,RJ,65.28,36.09,70.52,17.29,74.54,14.7
330160,Duas Barras,RJ,69.45,46.55,66.95,25.17,72.39,17.9
330170,Duque de Caxias,RJ,66.44,33.87,68.54,21.44,75,14.07
330180,Engenheiro Paulo de Frontin,RJ,66.78,33.28,66.48,26.33,73.32,16.5
330185,Guapimirim,RJ,61.14,44.77,68.31,21.96,73.69,16.72
330187,Iguaba Grande,RJ,65.63,28.52,70.93,16.49,75.44,13.5
330190,Itaborai,RJ,69.96,41.67,67.5,23.85,73.75,15.04
330200,Itaguai,RJ,68.93,37.21,68.43,21.7,73.84,15.7
330205,Italva,RJ,63.9,35.79,66.95,25.17,72.52,17.7
330210,Itaocara,RJ,62.46,28.59,70.54,17.26,74.18,15.2
