ID,Espacialidades,UF,Renda1991,Renda2000,Renda2010
150543,Ourilandia do Norte,PA,252.32,312.76,466.52
353470,Ourinhos,SP,525.06,670.57,868.91
411740,Ourizona,PR,404.68,420.36,709.99
270610,Ouro Branco,AL,80.04,126.89,227.56
314590,Ouro Branco,MG,477.94,568.88,866.02
240850,Ouro Branco,RN,145.7,230.97,355.71
353475,Ouroeste,SP,381.03,490.25,694.33
314600,Ouro Fino,MG,345,610.94,635.38
292335,Ourolandia,BA,102.76,133.36,239.93
110015,Ouro Preto do Oeste,RO,276.84,480.62,576.51
314610,Ouro Preto,MG,350.27,502.54,710.55
421180,Ouro,SC,402.96,683.97,987.45
251060,Ouro Velho,PB,86.09,171.46,305.23
521540,Ouro Verde de Goias,GO,336.23,313.78,525.12
314620,Ouro Verde de Minas,MG,96.57,193.55,298.76
411745,Ouro Verde do Oeste,PR,261.59,307.11,578.86
421185,Ouro Verde,SC,201.89,525.59,607.09
353480,Ouro Verde,SP,268.46,270.47,504.63
521550,Ouvidor,GO,334.96,406.05,710.38
353490,Pacaembu,SP,364.97,470.28,694.16
150548,Pacaja,PA,116.96,242.52,231.91
230960,Pacajus,CE,180.56,208.74,354.78
140045,Pacaraima,RR,218.75,321.85,388.35
230970,Pacatuba,CE,154.65,203.31,344.63
280490,Pacatuba,SE,97.93,103.68,195.47
210750,Paco do Lumiar,MA,221.24,291.12,444.5
230980,Pacoti,CE,128.18,158.45,279.49
230990,Pacuja,CE,225.6,243.05,264.03
521560,Padre Bernardo,GO,199.75,331.05,518.12
314625,Padre Carvalho,MG,162.95,212.82,286.32
220720,Padre Marcos,PI,96.45,123.72,217.66
314630,Padre Paraiso,MG,137.35,187.68,253.77
220730,Paes Landim,PI,83.62,128.94,225.53
421187,Paial,SC,203.36,338.3,644.16
411750,Paicandu,PR,257.93,363.91,610.64
431360,Paim Filho,RS,206.05,564.93,729.03
314640,Paineiras,MG,231.4,324.39,589.16
421189,Painel,SC,226.21,429.39,511.7
314650,Pains,MG,327.05,454.81,690.97
314655,Pai Pedro,MG,76.24,144.09,203.93
314660,Paiva,MG,187.28,327.43,476.35
220735,Pajeu do Piaui,PI,46.13,173.75,261.36
270620,Palestina,AL,83.36,109.76,185.39
521565,Palestina de Goias,GO,192.09,332.99,473.62
150549,Palestina do Para,PA,105.73,232.44,284.54
353500,Palestina,SP,463.49,475.62,692.43
231000,Palhano,CE,70.44,124.8,281.69
421190,Palhoca,SC,367.24,598.48,862.74
231010,Palmacia,CE,140.63,139.04,315.23
314670,Palma,MG,228.76,393.1,494.63
431365,Palmares do Sul,RS,453.66,460.99,730.31
353510,Palmares Paulista,SP,473.59,417.18,615.01
261000,Palmares,PE,186.81,272.07,311.09
292340,Palmas de Monte Alto,BA,117.53,219.03,262.69
421200,Palma Sola,SC,202.8,377.71,623.64
411760,Palmas,PR,358.59,489.33,575.55
172100,Palmas,TO,446.49,714.58,1087.35
431370,Palmeira das Missoes,RS,375.15,544.05,715.29
353520,Palmeira D'Oeste,SP,399.72,465.41,707.38
220740,Palmeira do Piaui,PI,71.73,163.2,278.54
270630,Palmeira dos Indios,AL,182.95,234.81,391.37
220750,Palmeirais,PI,59.64,122.9,197.04
210760,Palmeirandia,MA,62.47,104.32,167.06
171570,Palmeirante,TO,98.16,113.66,267.76
411770,Palmeira,PR,341.1,542.16,729.05
292350,Palmeiras,BA,165.3,230.73,350.79
421205,Palmeira,SC,210.8,490.45,471.82
521570,Palmeiras de Goias,GO,327.13,363.59,616.59
171380,Palmeiras do Tocantins,TO,100.02,140.71,307.43
261010,Palmeirina,PE,108.11,198.78,251.44
171575,Palmeiropolis,TO,322.18,339.21,463.45
521580,Palmelo,GO,255.33,425.16,769.47
521590,Palminopolis,GO,266.49,406.79,695.63
411780,Palmital,PR,154.43,285.53,447.15
353530,Palmital,SP,400.45,794.94,739.37
431380,Palmitinho,RS,179.2,417.31,652.86
421210,Palmitos,SC,247.15,605.47,887.5
314675,Palmopolis,MG,95.92,134.65,259.75
411790,Palotina,PR,452.63,707.35,904.85
521600,Panama,GO,312.45,328.66,579.89
431390,Panambi,RS,346.68,622.58,864.44
320400,Pancas,ES,179.84,305.33,451.21
261020,Panelas,PE,112.38,143.22,238.61
353540,Panorama,SP,372.77,576.92,722.51
431395,Pantano Grande,RS,297.05,424.49,536.01
270640,Pao de Acucar,AL,145.98,174.43,224.33
314690,Papagaios,MG,369.16,465.29,455.96
421220,Papanduva,SC,226.05,324.29,589.35
220755,Paqueta,PI,73.03,99.94,202.6
330360,Paracambi,RJ,306.76,538.67,580.49
314700,Paracatu,MG,321.51,443.35,637.8
231020,Paracuru,CE,136.41,160.46,328.2
314710,Para de Minas,MG,381.17,576.05,686.42
150550,Paragominas,PA,243.91,334.78,507.16
314720,Paraguacu,MG,287.46,535.43,587.36
353550,Paraguacu Paulista,SP,429.41,543.04,694.42
330370,Paraiba do Sul,RJ,329.78,524.64,613.56
210770,Paraibano,MA,135.3,183.74,281.23
353560,Paraibuna,SP,363.07,490.29,657.59
231025,Paraipaba,CE,146.07,168.12,283.79
431400,Parai,RS,489.53,757.37,1071.25
411800,Paraiso do Norte,PR,326.37,495.42,864.18
431402,Paraiso do Sul,RS,345.94,382.55,593.01
171610,Paraiso do Tocantins,TO,555.09,620.01,899.57
314730,Paraisopolis,MG,311.99,494.05,592.61
421223,Paraiso,SC,159.4,350.75,743.76
353570,Paraiso,SP,479.35,457.1,855.28
231030,Parambu,CE,116.46,133.14,211.05
292360,Paramirim,BA,99.78,340,343.78
231040,Paramoti,CE,83.73,111.72,196.63
411810,Paranacity,PR,287.67,437.47,582.06
411820,Paranagua,PR,448.69,604.48,765.85
500630,Paranaiba,MS,423.82,572.01,738.58
521630,Paranaiguara,GO,327.98,512.07,631.89
510629,Paranaita,MT,315.58,458.86,540.22
353580,Paranapanema,SP,367.5,512.73,613.31
411830,Paranapoema,PR,191.35,286.32,549.69
353590,Paranapua,SP,324.96,463.89,670.18
240860,Parana,RN,87.2,117.11,219.34
261030,Paranatama,PE,120.49,135.47,213.74
510630,Paranatinga,MT,275.07,510.09,547.43
171620,Parana,TO,153.38,175.47,311.37
411840,Paranavai,PR,452.2,617.56,852.66
500635,Paranhos,MS,207.7,235.81,271.52
314740,Paraopeba,MG,263.49,433.64,530.79
353600,Parapua,SP,304.01,418.66,597.44
251065,Parari,PB,72.16,175.59,300.27
292370,Paratinga,BA,75.61,96.99,201.79
330380,Paraty,RJ,368.64,616.65,734.36
150553,Parauapebas,PA,392.48,444.97,627.61
521640,Parauna,GO,310.36,496.54,575.52
240870,Parau,RN,121.41,212.79,298.75
240880,Parazinho,RN,83.78,149.33,234.75
353610,Pardinho,SP,349.76,493.17,696.71
431403,Pareci Novo,RS,426.83,573.03,788.66
110145,Parecis,RO,142.31,185.42,343.73
240890,Parelhas,RN,157.35,240.61,390.54
270642,Pariconha,AL,72.56,101.98,211.13
130340,Parintins,AM,203.36,184.11,313.07
292380,Paripiranga,BA,180.67,183.79,273.23
270644,Paripueira,AL,90.29,168.82,324.93
353620,Pariquera-Acu,SP,348.32,470.51,557.69
353625,Parisi,SP,195.09,377.51,705.62
220760,Parnagua,PI,91.57,133.82,211.44
220770,Parnaiba,PI,199.25,340.35,479.58
261040,Parnamirim,PE,107.62,169.29,255.27
240325,Parnamirim,RN,292.35,520.96,850.44
210780,Parnarama,MA,75.99,97.3,183.8
431405,Parobe,RS,399.06,479,625.4
314750,Passabem,MG,141.54,334.04,405.19
240910,Passa E Fica,RN,102.39,165.73,269.09
220775,Passagem Franca do Piaui,PI,62.83,121.7,323.31
210790,Passagem Franca,MA,102.08,118.93,210.4
251070,Passagem,PB,90.85,171.89,270.29
240920,Passagem,RN,92.63,136.36,241.15
314760,Passa Quatro,MG,275.29,468.28,561.44
431406,Passa Sete,RS,173.35,215.71,427.13
314770,Passa Tempo,MG,269.52,567.58,535.96
314780,Passa-Vinte,MG,180.03,351,493.38
261050,Passira,PE,110.24,161.44,259.04
270650,Passo de Camaragibe,AL,100.7,133.65,194.73
421225,Passo de Torres,SC,334.74,396.12,602.85
431407,Passo do Sobrado,RS,527.56,616.17,732.19
431410,Passo Fundo,RS,545.05,803.71,1068.95
421227,Passos Maia,SC,205.5,329.22,450.78
314790,Passos,MG,466.72,613.26,802.97
210800,Pastos Bons,MA,91.3,137.62,230.94
314795,Patis,MG,115.24,118.02,244.72
411845,Pato Bragado,PR,327.31,569.34,824.97
411850,Pato Branco,PR,506.94,736.2,1013.22
314800,Patos de Minas,MG,430.92,602.52,843.57
220777,Patos do Piaui,PI,94.44,141.68,215.75
251080,Patos,PB,223.35,324.87,508.52
314820,Patrocinio do Muriae,MG,258.57,318.05,590.26
314810,Patrocinio,MG,351.99,563.07,720.59
353630,Patrocinio Paulista,SP,396.22,528.13,607.51
240930,Patu,RN,144.38,302.24,331.98
330385,Paty do Alferes,RJ,291.18,416.61,562.52
292390,Pau Brasil,BA,116.8,187.7,296.08
261060,Paudalho,PE,146.19,211.43,360.06
220779,Pau D'Arco do Piaui,PI,66.53,72.03,167.01
150555,Pau D'Arco,PA,157.61,173.88,279.72
171630,Pau D'Arco,TO,200.32,241.66,380.41
240940,Pau dos Ferros,RN,265.43,338.63,504.82
130350,Pauini,AM,182.72,198.75,218.21
314830,Paula Candido,MG,156.29,238.96,407.91
411860,Paula Freitas,PR,173.47,351.96,621.46
353640,Pauliceia,SP,288.37,440.71,592.42
353650,Paulinia,SP,699.36,1000.58,1160.79
210805,Paulino Neves,MA,78.99,73.28,159.46
220780,Paulistana,PI,108.02,161.35,327.06
353657,Paulistania,SP,299.15,475.08,560.94
251090,Paulista,PB,110.95,189.32,308.48
261070,Paulista,PE,366.11,430.9,528.04
314840,Paulistas,MG,144.12,198.98,321.22
292400,Paulo Afonso,BA,284.14,342.92,544.73
431413,Paulo Bento,RS,177.32,369.22,749.77
353660,Paulo de Faria,SP,440.04,533.4,708.63
411870,Paulo Frontin,PR,304.2,345.94,579.76
270660,Paulo Jacinto,AL,77.56,126.8,247.2
421230,Paulo Lopes,SC,225.32,395.71,650.58
210810,Paulo Ramos,MA,132.66,115.42,239.23
314850,Pavao,MG,149.57,211.68,333.55
431415,Paverama,RS,251.46,411.55,628.77
220785,Pavussu,PI,107.49,118.48,193.61
411880,Peabiru,PR,267.15,393.34,737.63
314860,Pecanha,MG,148.69,229.76,404.21
353670,Pederneiras,SP,554.15,519.74,788.42
292405,Pe de Serra,BA,86.73,133.43,257.45
314870,Pedra Azul,MG,172.44,219.51,327.18
353680,Pedra Bela,SP,259.33,374.5,521.38
314875,Pedra Bonita,MG,87.07,248.58,256.67
231050,Pedra Branca,CE,89.25,163.51,231.56
160015,Pedra Branca do Amapari,AP,109.46,181.08,397.98
251100,Pedra Branca,PB,67.76,119.55,219.29
314880,Pedra do Anta,MG,142.08,203.52,418.07
314890,Pedra do Indaia,MG,256.84,372.91,578.46
314900,Pedra Dourada,MG,195.88,280.18,406.3
240950,Pedra Grande,RN,99.99,144.71,210.52
251110,Pedra Lavrada,PB,89.4,139.78,267.79
314910,Pedralva,MG,252.45,350.78,541.01
280500,Pedra Mole,SE,106.29,172.23,332.75
353690,Pedranopolis,SP,310.36,341.01,615.77
292410,Pedrao,BA,122.44,116.55,221.53
261080,Pedra,PE,137.96,175.19,244.48
510637,Pedra Preta,MT,344.1,402.99,523.92
240960,Pedra Preta,RN,112.46,98.18,216.3
431417,Pedras Altas,RS,232.5,283.28,449.2
251120,Pedras de Fogo,PB,150.94,157.42,273.39
314915,Pedras de Maria da Cruz,MG,93.53,147.82,268.27
421240,Pedras Grandes,SC,267.48,435.53,683.36
353700,Pedregulho,SP,426.78,469.81,690.08
210820,Pedreiras,MA,175.29,220.77,441.42
353710,Pedreira,SP,636.73,716.18,853.76
353715,Pedrinhas Paulista,SP,549.72,674.88,847.63
280510,Pedrinhas,SE,151.54,164.66,273.91
314920,Pedrinopolis,MG,269.78,527.03,702.77
171650,Pedro Afonso,TO,280.3,319.3,618.56
292420,Pedro Alexandre,BA,85.82,101.44,167.65
240970,Pedro Avelino,RN,107.68,233.26,289.53
320405,Pedro Canario,ES,268.24,283.72,437.08
353720,Pedro de Toledo,SP,322.43,440.98,467.93
210825,Pedro do Rosario,MA,76.26,83.81,154
500640,Pedro Gomes,MS,285.96,344.28,524.83
220790,Pedro II,PI,90.02,126.68,270.17
220793,Pedro Laurentino,PI,52.01,100.88,157.24
314930,Pedro Leopoldo,MG,389.1,545.58,721.11
431420,Pedro Osorio,RS,406.79,528.69,560.06
251272,Pedro Regis,PB,76.93,123.7,215.39
314940,Pedro Teixeira,MG,143.76,232.78,309.25
240980,Pedro Velho,RN,127.31,184.26,263.8
150560,Peixe-Boi,PA,125.36,162.14,234.4
171660,Peixe,TO,151.58,244.1,547.9
510642,Peixoto de Azevedo,MT,529.82,557.17,589.21
431430,Pejucara,RS,435.3,553.43,722.64
431440,Pelotas,RS,504.76,685.88,894.35
231060,Penaforte,CE,102.88,189.06,271.18
210830,Penalva,MA,89.39,118.91,201.99
353730,Penapolis,SP,506.1,709.68,840.16
240990,Pendencias,RN,144.94,203.39,412.01
270670,Penedo,AL,198.63,255.31,339.15
421250,Penha,SC,425.26,521.21,793.53
231070,Pentecoste,CE,108.62,169.1,264.95
314950,Pequeri,MG,332.12,400.45,593.92
314960,Pequi,MG,368.28,433.47,522.22
171665,Pequizeiro,TO,165.06,207.38,313.34
314970,Perdigao,MG,284.47,577.46,668.59
314980,Perdizes,MG,426.06,537.97,861.29
314990,Perdoes,MG,281.16,468.67,663.06
353740,Pereira Barreto,SP,470.41,514.72,743.94
353750,Pereiras,SP,449.92,574.04,692.35
231080,Pereiro,CE,77.52,138.16,209.49
210840,Peri Mirim,MA,101.7,107.5,186.95
314995,Periquito,MG,149.35,207.89,320.07
421260,Peritiba,SC,467.41,494.07,918.86
210845,Peritoro,MA,90.18,119.28,178.51
411885,Perobal,PR,177.88,324.77,565.43
411900,Perola D'Oeste,PR,297.27,321.14,613.32
521645,Perolandia,GO,251.28,420.93,588.01
411890,Perola,PR,296.61,454.85,637.59
353760,Peruibe,SP,553.57,631.29,753.85
315000,Pescador,MG,153.51,257.44,367.74
261090,Pesqueira,PE,183.75,225.33,329.16
261100,Petrolandia,PE,186.87,232.31,344.04
421270,Petrolandia,SC,280.26,463.81,799.56
521680,Petrolina de Goias,GO,186.11,381.5,530.37
261110,Petrolina,PE,291.15,404.4,605.06
330390,Petropolis,RJ,554.44,790.41,922.49
270680,Piacabucu,AL,153.88,164.28,227.65
353770,Piacatu,SP,271.29,431.91,553.99
251130,Pianco,PB,98.86,202.44,321.21
292430,Piata,BA,80.07,149.11,234.44
315010,Piau,MG,228.74,247.66,449.68
431442,Picada Cafe,RS,495.89,627.1,792.06
150563,Picarra,PA,110.13,235.44,263.04
220800,Picos,PI,245.06,355.58,563.88
251140,Picui,PB,136.51,183.89,326.53
315015,Piedade de Caratinga,MG,131.69,248.1,381.36
315020,Piedade de Ponte Nova,MG,254.05,322.51,368.71
315030,Piedade do Rio Grande,MG,167.72,237.08,428.95
315040,Piedade dos Gerais,MG,155.61,245.49,443.35
353780,Piedade,SP,358.25,552.06,601.32
411910,Pien,PR,232.82,444.27,541.67
292440,Pilao Arcado,BA,55.53,90.26,195.98
270690,Pilar,AL,153.23,185.83,292.06
521690,Pilar de Goias,GO,222.03,232.81,467.97
353790,Pilar do Sul,SP,422.36,470.75,531.06
251150,Pilar,PB,94.16,176.31,236.08
251160,Piloes,PB,104.45,126.26,259
241000,Piloes,RN,142.98,150.61,270.87
251170,Piloezinhos,PB,69.69,138.62,218.98
110018,Pimenta Bueno,RO,332.51,505.58,734.76
315050,Pimenta,MG,309.65,482.25,613.61
110146,Pimenteiras do Oeste,RO,142.54,216.55,493.67
220810,Pimenteiras,PI,96.33,115,249.17
292450,Pindai,BA,122.69,159.8,270.15
353800,Pindamonhangaba,SP,512.75,662.88,826.02
210850,Pindare-Mirim,MA,119.93,160.99,274.84
270700,Pindoba,AL,132.07,124.19,292.88
292460,Pindobacu,BA,85.2,160.03,212.52
171700,Pindorama do Tocantins,TO,171.74,221.36,293.47
353810,Pindorama,SP,455.2,516.27,732.68
231085,Pindoretama,CE,128.81,205.36,296.99
315053,Pingo-D'Agua,MG,119.75,196.89,340.91
411915,Pinhais,PR,425.79,589.74,911.51
411920,Pinhalao,PR,214.34,370.88,545.95
431446,Pinhal da Serra,RS,100.52,294.31,431.37
411925,Pinhal de Sao Bento,PR,111.36,259.78,514.89
431447,Pinhal Grande,RS,262.88,433.52,523.52
431445,Pinhal,RS,175.61,625.93,625.79
421290,Pinhalzinho,SC,397.22,527.4,893.85
353820,Pinhalzinho,SP,461.87,515.8,652.43
411930,Pinhao,PR,183.24,308,454.31
280520,Pinhao,SE,120.34,173.49,295.24
330395,Pinheiral,RJ,332,481.43,657.99
431449,Pinheirinho do Vale,RS,211.69,289.38,678.14
431450,Pinheiro Machado,RS,321.6,430.37,567.32
210860,Pinheiro,MA,115.74,165.07,292.88
421300,Pinheiro Preto,SC,484.11,418.49,917.64
320410,Pinheiros,ES,290.2,316.24,509.45
292465,Pintadas,BA,112.6,171.35,281.74
315057,Pintopolis,MG,105.34,144.94,260.14
220820,Pio IX,PI,89.61,154.79,227.79
210870,Pio XII,MA,97.95,117.46,223.37
353830,Piquerobi,SP,280.47,420.29,514.47
231090,Piquet Carneiro,CE,95.53,141.99,217.02
353850,Piquete,SP,474.52,566.59,665.74
353860,Piracaia,SP,530.59,583.85,893.05
521710,Piracanjuba,GO,407.22,490.75,707.83
315060,Piracema,MG,144.56,269.31,444.75
353870,Piracicaba,SP,716.25,899.91,1143.2
220830,Piracuruca,PI,137.12,147.79,286.63
292467,Pirai do Norte,BA,141.85,126.72,238.62
411940,Pirai do Sul,PR,280.78,410.79,631.84
330400,Pirai,RJ,387.4,532.6,678.3
315070,Pirajuba,MG,422.7,531.74,838.37
353890,Pirajui,SP,375.27,534.33,770.38
353880,Piraju,SP,452.52,639.91,801.23
280530,Pirambu,SE,136.67,223.1,257.65
315080,Piranga,MG,115.49,190.53,305.73
353900,Pirangi,SP,630.36,695.15,774.99
315090,Pirangucu,MG,248.99,317.59,504.1
315100,Piranguinho,MG,204.94,384.03,523.5
270710,Piranhas,AL,250.37,257.64,265.96
521720,Piranhas,GO,317.69,377.2,621.14
210880,Pirapemas,MA,73.68,99.32,181.05
315110,Pirapetinga,MG,229.9,450.63,550.3
353910,Pirapora do Bom Jesus,SP,369.43,483.15,546.69
315120,Pirapora,MG,324.95,396.44,596.44
431455,Pirapo,RS,144.93,225.32,473.9
353920,Pirapozinho,SP,413.85,584.62,798
411950,Piraquara,PR,384.81,425.7,581.74
171720,Piraque,TO,118.1,219.69,319.42
353930,Pirassununga,SP,679.27,789.94,1086.22
353940,Piratininga,SP,658.01,690.78,917.62
431460,Piratini,RS,240.3,381.33,524.3
421310,Piratuba,SC,236.22,498.12,779.57
315130,Pirauba,MG,200.01,371.08,527.81
521730,Pirenopolis,GO,292.96,356.28,544.78
521740,Pires do Rio,GO,376.49,619.95,702.46
231095,Pires Ferreira,CE,79,128.37,191.39
292470,Piripa,BA,116.81,153.91,241.1
220840,Piripiri,PI,132.9,212.53,380.67
292480,Piritiba,BA,111.08,175.24,271.4
251180,Pirpirituba,PB,103.74,191.83,270.98
411960,Pitanga,PR,278.82,360.41,609.77
411965,Pitangueiras,PR,186.13,368.78,518.34
353950,Pitangueiras,SP,464.28,495.9,620.66
315140,Pitangui,MG,317.63,471.26,669
251190,Pitimbu,PB,112.63,255.05,227.76
320420,Piuma,ES,310.52,480.79,629.9
315150,Piumhi,MG,403.25,668.96,747.2
171750,Pium,TO,211.95,305.06,411.25
150565,Placas,PA,205.56,217.66,231.94
120038,Placido de Castro,AC,148.43,228.86,321.16
411970,Planaltina do Parana,PR,299.83,351.7,556.04
521760,Planaltina,GO,251.86,338.63,466.69
292490,Planaltino,BA,100.79,143.01,282.33
421315,Planalto Alegre,SC,160.4,538.54,754.11
292500,Planalto,BA,111.46,186.95,256.26
510645,Planalto da Serra,MT,148.71,299.95,366.39
411980,Planalto,PR,190.86,358.72,641.16
431470,Planalto,RS,227.37,371.68,531.04
353960,Planalto,SP,312.21,561.09,560.64
315160,Planura,MG,460.03,458.83,669.6
353970,Platina,SP,237.86,366.22,591.1
353980,Poa,SP,488.96,610.4,664.31
210890,Pocao de Pedras,MA,88.23,109.14,234.72
261120,Pocao,PE,134.36,156.92,233.91
251200,Pocinhos,PB,108.62,149.25,253.75
241010,Poco Branco,RN,105.15,134.19,263.9
251203,Poco Dantas,PB,63.18,127.02,186.82
431475,Poco das Antas,RS,365.99,474.3,810.09
270720,Poco das Trincheiras,AL,67.71,69.2,162.21
251207,Poco de Jose de Moura,PB,41.71,170.95,291.18
292510,Pocoes,BA,130.27,204.45,300.74
315170,Poco Fundo,MG,346.69,487.87,644.47
510650,Pocone,MT,320.08,264.76,436.83
280540,Poco Redondo,SE,90.75,103.75,202.24
315180,Pocos de Caldas,MG,580.65,867.68,953.96
280550,Poco Verde,SE,108.55,164.02,266.56
315190,Pocrane,MG,128.11,279.89,365.67
292520,Pojuca,BA,249.97,281.47,443.8
353990,Poloni,SP,495.23,604.46,778.41
251210,Pombal,PB,177.92,228.33,401.6
261130,Pombos,PE,149.66,214.66,302.97
421320,Pomerode,SC,469.75,763.48,1022.91
354000,Pompeia,SP,386.81,620.79,850.38
315200,Pompeu,MG,290.82,478.26,598.83
354010,Pongai,SP,318.62,602.56,736.33
150570,Ponta de Pedras,PA,141.27,166.45,257.4
411990,Ponta Grossa,PR,452.75,629.15,877.1
510665,Pontal do Araguaia,MT,291.37,433.1,589.32
411995,Pontal do Parana,PR,276.77,542.13,782.87
521770,Pontalina,GO,362.4,777.53,663.44
354025,Pontalinda,SP,239.35,261.69,541.56
354020,Pontal,SP,488.21,708.15,699.28
431477,Pontao,RS,240.12,406.21,656.34
500660,Ponta Pora,MS,493.02,516.27,653.36
171780,Ponte Alta do Bom Jesus,TO,116.56,228.3,313.2
421335,Ponte Alta do Norte,SC,237.28,412.86,490.45
171790,Ponte Alta do Tocantins,TO,143.72,249.79,308.4
421330,Ponte Alta,SC,318.35,332.68,503.47
510670,Ponte Branca,MT,242.5,311.8,565.09
315210,Ponte Nova,MG,346.28,479.58,679.67
431478,Ponte Preta,RS,155.83,299.22,735.35
510675,Pontes e Lacerda,MT,400.26,493.75,665.92
421340,Ponte Serrada,SC,225.33,418.06,586.05
354030,Pontes Gestal,SP,216.76,413.76,642.68
320425,Ponto Belo,ES,232.15,288.62,405.19
315213,Ponto Chique,MG,115.84,159.67,269.28
315217,Ponto dos Volantes,MG,83.14,117.58,267.46
292525,Ponto Novo,BA,70.37,123.53,229.61
354040,Populina,SP,328.75,377.19,621.48
354050,Porangaba,SP,312.88,463.2,606.65
231100,Poranga,CE,79.04,123.9,212.87
521800,Porangatu,GO,301.54,602.11,658.39
330410,Porciuncula,RJ,294.53,356.24,615.63
412000,Porecatu,PR,344.33,552.46,742.25
241020,Portalegre,RN,89.49,166.71,296.9
431480,Portao,RS,357.22,629.38,729.01
521805,Porteirao,GO,159.82,540.72,688.68
231110,Porteiras,CE,106.62,167.91,218.44
315220,Porteirinha,MG,139.22,201.55,320.48
521810,Portelandia,GO,249.43,434.91,550.39
150580,Portel,PA,141.03,183.15,195.22
120080,Porto Acre,AC,137.41,217.7,319.71
510677,Porto Alegre do Norte,MT,156.58,416.44,449.5
220855,Porto Alegre do Piaui,PI,71.27,114.28,228.65
171800,Porto Alegre do Tocantins,TO,141.3,150.71,305.98
431490,Porto Alegre,RS,1021.93,1399.5,1758.27
412010,Porto Amazonas,PR,204.21,402.32,655.76
412015,Porto Barreiro,PR,123.73,338,535.4
421350,Porto Belo,SC,377.59,633.26,850.99
270730,Porto Calvo,AL,150.9,138.44,257.64
280560,Porto da Folha,SE,98.45,119.7,226.66
150590,Porto de Moz,PA,148.43,168.31,193.52
270740,Porto de Pedras,AL,89.28,99.56,233.72
241025,Porto do Mangue,RN,127.87,133.95,257.49
510680,Porto dos Gauchos,MT,241.99,451.29,635.97
510682,Porto Esperidiao,MT,258.59,367.93,504.99
510685,Porto Estrela,MT,121.71,225.77,280.21
354060,Porto Feliz,SP,505.23,576.34,785.76
354070,Porto Ferreira,SP,535.23,663.38,779
315230,Porto Firme,MG,139.9,219.06,366.49
210900,Porto Franco,MA,170.82,288.72,497.56
160053,Porto Grande,AP,273.29,336.12,356.65
431500,Porto Lucena,RS,189.81,316.49,621.82
431505,Porto Maua,RS,192.33,303.87,524.57
500690,Porto Murtinho,MS,205.17,335.85,539.19
171820,Porto Nacional,TO,310.2,375.93,621.1
220850,Porto,PI,80.98,109.85,226.34
