Codigo,Espacialidades,UF,PercentDe25AnosOuMaisComSuperiorCompleto1991,PercentDe25AnosOuMaisComSuperiorCompleto2000,PercentDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo1991,ExpectativaDeAnosDeEstudo2000,ExpectativaDeAnosDeEstudo2010
110092,Chupinguaia,RO,,2.21,5.03,4.23,7.58,9.53
430544,Chuvisca,RS,1.05,1.36,1.46,6.19,8.54,10.59
410550,Cianorte,PR,4.18,4.27,11.03,10.43,10.06,11.07
290780,Cicero Dantas,BA,0.19,0.42,1.58,3.41,6.98,8.71
410560,Cidade Gaucha,PR,3.84,3.04,7.9,10.12,10.17,11.82
520549,Cidade Ocidental,GO,1.51,2.03,6.35,8.72,9.31,9.79
210325,Cidelandia,MA,,,2.77,5.03,7.28,9.67
430545,Cidreira,RS,2.15,4.05,7.37,8.68,9.9,9.08
290790,Cipo,BA,1,0.62,3.01,4.49,6.57,8.94
311630,Cipotanea,MG,1.24,1.53,5.69,7.76,7.62,8.78
430550,Ciriaco,RS,2.66,1.97,6.31,10.24,10.13,10.17
311640,Claraval,MG,2.65,2.13,3.65,7.76,5.36,9.82
311650,Claro dos Pocoes,MG,0.75,1.83,4.42,7.64,10.2,9.68
510305,Claudia,MT,1.3,2.69,6.59,6.4,8.76,9.63
311660,Claudio,MG,2.6,2.44,7.61,8.68,8.68,8.76
351190,Clementina,SP,4.33,3.91,7.64,10.17,10.16,10.46
410570,Clevelandia,PR,4.51,3.94,8.64,8.89,8.8,10.13
290800,Coaraci,BA,1.36,2.1,3.74,4.31,6.27,8.4
130120,Coari,AM,0.41,0.71,5.17,5.18,5.76,7.65
220271,Cocal de Telha,PI,,,1.75,5.01,5.8,8.41
220272,Cocal dos Alves,PI,,,3,2.19,4.16,6.25
420425,Cocal do Sul,SC,1.92,2.89,8.09,10.74,10.8,10.25
510310,Cocalinho,MT,0.61,0.9,6.13,6.34,7.81,7.74
220270,Cocal,PI,,0.46,1.18,3.94,4.4,7.56
520551,Cocalzinho de Goias,GO,0.9,0.63,3.28,8.38,8.32,8.82
290810,Cocos,BA,,0.57,2.09,6.84,5.86,7.69
130130,Codajas,AM,0.62,0.24,3.62,6.1,5.02,7.94
210330,Codo,MA,0.61,0.68,3.51,5.56,5.94,8.88
210340,Coelho Neto,MA,0.41,0.73,3.79,4.6,6.13,8.28
311670,Coimbra,MG,2.36,2.68,5.64,8.56,8.43,9.87
270200,Coite do Noia,AL,0.63,0.37,2.6,5.32,6.07,9.33
220273,Coivaras,PI,0.25,0.56,2.27,4,6.09,8.56
150260,Colares,PA,0.07,1.32,2.95,7.7,7.75,9.5
320150,Colatina,ES,5.07,6.05,10.01,10.23,9.75,8.89
510320,Colider,MT,1.64,2.8,7.89,7.73,9.54,9.2
520552,Colinas do Sul,GO,,0.67,4.96,6.57,7.33,9.36
170550,Colinas do Tocantins,TO,0.74,1.82,10.22,6.59,8.38,9.52
210350,Colinas,MA,0.3,1.26,3.6,6.31,6.31,9.2
351200,Colina,SP,3.35,5.23,10.16,9,10.59,10.29
430558,Colinas,RS,0.5,0.81,3.6,6.36,10.89,10.41
171670,Colmeia,TO,0.24,0.65,7.94,8.1,7.35,10.78
510325,Colniza,MT,0.87,0.13,3.55,6.78,5.01,6.83
351210,Colombia,SP,2.29,2.59,4.32,8.11,9.77,10.29
410580,Colombo,PR,1.22,2.02,5.47,9,9.17,9.54
220275,Colonia do Gurgueia,PI,,1.31,7.42,6.44,7.94,10.62
220277,Colonia do Piaui,PI,0.33,0.19,3.38,4.32,5.27,9.09
270210,Colonia Leopoldina,AL,0.07,1.11,2.51,6.48,6.11,7.11
110006,Colorado do Oeste,RO,2.13,2.69,7.88,8.68,9.03,10.4
410590,Colorado,PR,3.71,4.62,7.84,9.99,10.32,10.3
430560,Colorado,RS,2.64,4,7.71,10.08,10.8,10.43
311680,Coluna,MG,,1.51,4.14,6.62,6.89,7.28
170555,Combinado,TO,0.78,2.06,7.49,7.47,8.18,11.17
311690,Comendador Gomes,MG,1.32,2.89,5.06,7.76,8.63,9.57
330095,Comendador Levy Gasparian,RJ,0.29,1.78,4.65,7.55,8.53,9.25
311700,Comercinho,MG,0.67,0.81,4,5.94,7.47,8.36
510330,Comodoro,MT,2.65,2.2,6.62,8.16,7.66,8.67
311710,Conceicao da Aparecida,MG,2.83,2.96,5.15,8.01,8.95,10.48
311520,Conceicao da Barra de Minas,MG,1.39,2.12,3.43,8.89,8.76,7.44
320160,Conceicao da Barra,ES,1.45,2.57,6.12,7.9,9.32,9.73
290820,Conceicao da Feira,BA,0.12,0.94,2.05,6.33,7.91,8.16
311730,Conceicao das Alagoas,MG,2.82,4.09,6.83,8.37,8.42,8.32
311720,Conceicao das Pedras,MG,1.15,3.85,3.91,7.25,8.97,7.32
311740,Conceicao de Ipanema,MG,1.58,1.52,4.28,7.39,8.19,8.69
330140,Conceicao de Macabu,RJ,3.25,3.63,7.07,8.04,8.57,9.15
290830,Conceicao do Almeida,BA,1.1,0.67,2.19,5.99,7.63,8.26
150270,Conceicao do Araguaia,PA,1.24,2.1,5.81,6.49,7.54,9.31
220280,Conceicao do Caninde,PI,0.24,0.94,3.74,5.67,6.06,9.99
320170,Conceicao do Castelo,ES,1.58,1.6,5.67,8.64,8.14,8.08
290840,Conceicao do Coite,BA,0.43,0.83,2.96,3.95,7.26,8.49
290850,Conceicao do Jacuipe,BA,1.34,0.85,3.08,6.51,8.77,9.18
210355,Conceicao do Lago-Acu,MA,,,2.58,3.53,3.65,8.15
311750,Conceicao do Mato Dentro,MG,0.47,1.42,4.84,6.97,7.17,9.44
311760,Conceicao do Para,MG,1.55,2.17,4.24,9.36,8.02,8.12
311770,Conceicao do Rio Verde,MG,3.61,5.77,8.13,7.44,7.93,9.09
311780,Conceicao dos Ouros,MG,3.57,3.41,7.06,8.75,8.87,9.06
170560,Conceicao do Tocantins,TO,,1.96,5.18,5.83,5.96,8.44
250440,Conceicao,PB,1.4,1.92,3.88,6.46,7.01,8.4
351220,Conchal,SP,4.4,3.6,5.88,9.19,9.06,10.87
351230,Conchas,SP,4.79,7.33,10.14,10.38,9.32,9.62
150275,Concordia do Para,PA,0.21,,2.17,5.85,5.78,7.89
420430,Concordia,SC,4.37,5.93,12.59,10.48,11.63,10.46
250450,Condado,PB,1.17,1.8,3.35,4.29,7.42,9.08
260460,Condado,PE,1.68,2.51,3.76,8.35,6.66,9.06
290860,Conde,BA,0.14,0.12,3.5,5.23,5.06,7.8
250460,Conde,PB,0.72,1.4,3.61,5.64,6.3,8.69
290870,Condeuba,BA,0.29,0.3,2.53,5.25,6.07,8.38
430570,Condor,RS,2.27,3.01,6.27,10.51,10.73,10.4
311783,Conego Marinho,MG,,0.61,3.26,6.92,8.16,10.29
311787,Confins,MG,1.12,1.23,6.83,8.08,9.75,9.61
510335,Confresa,MT,0.25,0.99,5.15,6.22,6.4,9.24
311790,Congonhal,MG,3.78,2.42,6.05,8.24,7.19,9.37
311810,Congonhas do Norte,MG,0.4,1.22,3.66,6.06,6.35,8.18
311800,Congonhas,MG,3.27,4.48,9.81,8.58,9.96,9.42
410600,Congonhinhas,PR,1.61,1.99,4.78,9.73,9.11,11.25
250470,Congo,PB,0.39,1.1,3.65,5.35,6.72,7.97
510336,Conquista D'Oeste,MT,,1.65,8.19,4.62,9.36,8.81
311820,Conquista,MG,3.33,3.96,9.23,9.53,9.75,9.81
311830,Conselheiro Lafaiete,MG,3.85,5.6,11.49,9,10.11,9.7
410610,Conselheiro Mairinck,PR,2.53,4.09,8.22,10.82,9.96,11.85
311840,Conselheiro Pena,MG,2.01,2.43,4.91,8.35,8.74,9.08
311850,Consolacao,MG,0.46,1.04,2.98,6.22,7.35,10.25
430580,Constantina,RS,2.2,3.04,7.61,10.03,10.53,10.23
311860,Contagem,MG,2.53,3.93,8.8,8.71,9.86,9.53
410620,Contenda,PR,1.28,1.89,4.44,10.81,9.92,10.19
290880,Contendas do Sincora,BA,0.4,0.56,3.11,4.27,6.57,9.66
311870,Coqueiral,MG,3.27,3.29,5.79,8.17,8.09,9.61
430583,Coqueiro Baixo,RS,0.12,0.88,2.38,7.94,9.76,11.16
430585,Coqueiros do Sul,RS,0.34,0.88,3.79,4.47,10.99,11.19
270220,Coqueiro Seco,AL,0.24,0.95,2.82,5.99,5.37,9.76
311880,Coracao de Jesus,MG,0.63,1.81,4.54,7.7,8.6,9.62
290890,Coracao de Maria,BA,0.99,0.59,2.13,6.1,6.53,9.31
410630,Corbelia,PR,2.5,2.14,8.47,10.04,11.13,9.97
351240,Cordeiropolis,SP,3.78,5.02,10.32,10.19,9.91,9.26
330150,Cordeiro,RJ,3.41,4.97,9.8,9.2,8.59,9.15
290900,Cordeiros,BA,,,1.91,3.67,7.66,8.82
420435,Cordilheira Alta,SC,,0.35,5.5,10.04,10.79,10.51
311890,Cordisburgo,MG,1.51,3.06,5.29,7.68,9.37,8.28
311900,Cordislandia,MG,5.35,2.9,4.98,6.87,9.47,8.71
230400,Coreau,CE,1.14,1.7,3.91,3.32,7.45,10.04
250480,Coremas,PB,1.25,2.47,4.66,4.41,6.34,8.94
500310,Corguinho,MS,0.77,1.3,5.96,6.69,8.63,9.69
290910,Coribe,BA,0.46,0.13,2.32,6.06,6.88,8.8
311910,Corinto,MG,3.12,2.35,5.66,7.77,8.84,8.45
410640,Cornelio Procopio,PR,10.02,11.09,16.26,10.33,10.89,11.31
311920,Coroaci,MG,0.75,1.58,3.92,8.08,8.65,8.23
351250,Coroados,SP,2.86,6.61,8.31,9.85,11.07,9.65
210360,Coroata,MA,0.18,0.32,3.53,7.1,5.85,9.35
311930,Coromandel,MG,2.99,4.35,5.66,8.82,9.82,8.06
430587,Coronel Barros,RS,1.58,0.88,4.75,9.75,10.4,10.19
430590,Coronel Bicaco,RS,1.93,2.94,6.17,10.23,9.43,10.65
410645,Coronel Domingos Soares,PR,0.43,1.22,4.28,6.32,6.32,9.64
240280,Coronel Ezequiel,RN,0.1,0.29,1.68,7.42,6.51,9.06
311940,Coronel Fabriciano,MG,3.67,4.64,8.72,8.4,9.45,9.29
420440,Coronel Freitas,SC,1.26,1.92,5.96,9.95,10.22,11.73
240290,Coronel Joao Pessoa,RN,,0.31,3.06,5.79,6.49,8.69
290920,Coronel Joao Sa,BA,,0.19,3.85,0.91,4.79,8.15
220285,Coronel Jose Dias,PI,,0.53,4.42,6.62,6.16,7.93
351260,Coronel Macedo,SP,2.23,3.33,3.83,9.81,10.32,11.49
420445,Coronel Martins,SC,,0.92,4.58,7.41,9.57,11.93
311950,Coronel Murta,MG,,1.28,3.67,7.57,9.47,8.59
311960,Coronel Pacheco,MG,1.68,4.92,5.27,8.2,8.43,9.24
430593,Coronel Pilar,RS,1.46,1.47,2.54,7.41,5.72,11.27
500315,Coronel Sapucaia,MS,0.8,1.22,5.8,5.01,8.23,8.25
410650,Coronel Vivida,PR,2.69,2.53,7.93,10.07,10.38,10.88
311970,Coronel Xavier Chaves,MG,1.97,1.98,7.7,7.51,8.88,9.11
311980,Corrego Danta,MG,2.17,3.91,7.16,8.31,6.8,8.35
311990,Corrego do Bom Jesus,MG,1.65,3.65,6.63,9.05,9.97,10.56
520570,Corrego do Ouro,GO,1.12,0.38,7.3,8.19,7.86,8.95
311995,Corrego Fundo,MG,0.28,1.13,3.71,7.49,8.01,9.55
312000,Corrego Novo,MG,0.61,0.23,3.64,7.55,8.69,8.31
420455,Correia Pinto,SC,1.35,1.92,5.97,9.82,9.42,9.84
220290,Corrente,PI,1.34,3.66,10.74,5.56,6.5,8.65
260470,Correntes,PE,0.9,1.37,3.33,7.03,6.55,8.33
290930,Correntina,BA,0.5,0.67,3.96,4.58,7.11,7.1
260480,Cortes,PE,0.49,1.19,3.1,5.25,6.25,9.29
520580,Corumba de Goias,GO,1.09,2.05,5.81,7.55,8.16,9.33
520590,Corumbaiba,GO,0.75,2.43,9.28,8.44,8.32,7.01
500320,Corumba,MS,5.05,6.2,10.27,8.54,8.46,9.99
410655,Corumbatai do Sul,PR,0.11,0.53,2.88,6.94,9.21,8.5
351270,Corumbatai,SP,2.23,4.97,6.18,10.09,10.29,10.37
110007,Corumbiara,RO,0.19,0.59,4.52,7.01,6.72,9.82
420450,Corupa,SC,1.53,2.05,7.75,10.58,10.11,10.29
270230,Coruripe,AL,0.56,1.29,3.54,5.75,5.99,10.04
351280,Cosmopolis,SP,2.8,4.14,7.25,9.21,9.55,10.4
351290,Cosmorama,SP,3.36,5.08,7.21,10.27,10.5,10.92
110008,Costa Marques,RO,3.08,2.6,4.98,7.42,7.36,9.22
500325,Costa Rica,MS,3.55,2.51,7.38,7.96,10.09,9.04
290940,Cotegipe,BA,0.08,0.2,0.84,5.06,6.38,8.53
351300,Cotia,SP,6.84,7.66,15.62,9.2,10.46,10.48
430595,Cotipora,RS,3.05,3.06,5.07,10.35,10.88,11.18
510337,Cotriguacu,MT,0.48,0.72,3.72,8.48,6.65,6.12
312010,Couto de Magalhaes de Minas,MG,0.67,1.96,8.16,6.58,8.24,9.26
170600,Couto Magalhaes,TO,0.77,0.63,4.58,5.7,7.24,9.13
430597,Coxilha,RS,2.99,1.37,2.3,9.02,8.52,9.37
500330,Coxim,MS,2.96,5.08,8.95,7.8,9.5,9.97
250485,Coxixola,PB,4.24,0.86,4.16,3.62,9.13,9.41
270235,Craibas,AL,0.06,,1.38,2.61,5.63,8.82
230410,Crateus,CE,1.24,2.04,5.61,6.06,7.97,9.25
230420,Crato,CE,6.89,6.97,10.83,6.96,8.95,10.47
351310,Cravinhos,SP,5.3,5.68,7.7,8.93,9.72,10.21
290950,Cravolandia,BA,,0.7,3.1,4.79,8.84,8.92
420460,Criciuma,SC,6.72,7.51,15.46,10.58,10.41,10.49
312015,Crisolita,MG,,0.76,1.5,5.76,5.94,8.19
290960,Crisopolis,BA,0.07,,2.36,3.37,5.25,7.8
430600,Crissiumal,RS,1.95,1.93,4.34,10.26,10.48,10.72
312020,Cristais,MG,2.56,3.77,5.01,9.1,7.97,8.57
351320,Cristais Paulista,SP,3.24,2.76,8.31,8.36,9.25,10.44
220300,Cristalandia do Piaui,PI,0.48,0.39,3.84,5.24,5.85,7.76
170610,Cristalandia,TO,1.94,1.73,8.49,6.99,8.07,9.68
430607,Cristal do Sul,RS,,,4.53,9.75,10.58,11.08
312030,Cristalia,MG,,0.17,3.64,7.12,7.14,6.79
520620,Cristalina,GO,3.29,2.66,7.64,8.31,8.25,9.46
430605,Cristal,RS,0.94,0.95,2.61,9.59,9.95,9.33
312040,Cristiano Otoni,MG,1.9,3.58,5.22,8.47,7.43,9.36
520630,Cristianopolis,GO,1.67,2.25,5.82,7.73,8.73,8.42
312050,Cristina,MG,2.4,3.88,5.4,8.81,8.04,8.66
280170,Cristinapolis,SE,0.38,0.1,3.33,5.72,6.17,8.88
220310,Cristino Castro,PI,0.46,1.69,4.89,6.59,6.64,8.45
290970,Cristopolis,BA,0.08,0.11,1.71,5.77,7.7,9.16
170625,Crixas do Tocantins,TO,,,7.63,7.07,9.53,9.46
520640,Crixas,GO,1.36,1.57,8.32,6.42,8.57,9.74
230423,Croata,CE,,0.58,1.35,3.68,8.12,10.45
520650,Crominia,GO,3.09,1.55,6.84,8.19,10.16,9.51
312060,Crucilandia,MG,0.78,1.92,4.95,7.83,7.16,8.99
351330,Cruzalia,SP,1.99,2.67,6.05,9.64,11.16,11.28
430610,Cruz Alta,RS,8.88,9.59,14.32,10.76,10.72,10.21
430613,Cruzaltense,RS,0.34,1.05,2.18,7.31,10.47,10.25
230425,Cruz,CE,0.09,0.67,3.38,6.52,8.14,10.04
290980,Cruz das Almas,BA,2.56,2.86,8.21,7.78,8.7,8.79
250490,Cruz do Espirito Santo,PB,0.89,0.48,1.27,4.11,5.67,8.03
312070,Cruzeiro da Fortaleza,MG,1.96,4.38,4.99,9.49,10.15,9.22
410657,Cruzeiro do Iguacu,PR,1.05,0.75,5.72,9.04,10.18,11.26
410660,Cruzeiro do Oeste,PR,2.89,4.33,6.23,8.92,9.91,11.01
120020,Cruzeiro do Sul,AC,0.82,1.91,7.62,8.12,7.45,9.13
410670,Cruzeiro do Sul,PR,1.09,4.07,5.96,9.44,9.78,10.78
430620,Cruzeiro do Sul,RS,2.13,2.27,4.46,10.3,9.97,9.69
351340,Cruzeiro,SP,7.94,9.42,12.56,9.92,10.34,10.7
240300,Cruzeta,RN,1.43,2.59,3.1,7.4,9.11,9.96
312080,Cruzilia,MG,3.43,4.35,8.03,7.93,8.75,10.05
410680,Cruz Machado,PR,0.29,1.43,3.89,8.9,8.86,9.85
410685,Cruzmaltina,PR,,0.35,4.39,8.04,10.7,11.19
351350,Cubatao,SP,2.4,3.75,6.71,8.28,9.24,10.1
250500,Cubati,PB,,0.65,2.66,5.81,6.59,9.5
510340,Cuiaba,MT,9.65,11.91,19.88,9,10.22,9.91
250523,Cuite de Mamanguape,PB,,0.46,2.63,4.77,5.28,7.52
250520,Cuitegi,PB,0.45,1.99,2.57,5.18,6.64,8.14
250510,Cuite,PB,0.59,1.07,2.21,5.59,7.25,9.15
110094,Cujubim,RO,,0.7,2.21,6.99,6.38,8.01
520660,Cumari,GO,1.77,1.91,8.71,8.01,10.59,9.33
150276,Cumaru do Norte,PA,,0.23,1.92,2.5,4.95,6.97
260490,Cumaru,PE,1.77,1.15,3.46,7.78,6.3,9.19
280190,Cumbe,SE,,0.26,5.12,5.69,8.2,9.75
420470,Cunha Pora,SC,2.14,2.47,5.8,9.95,10.19,11.27
351360,Cunha,SP,2.72,3.37,7.45,8.39,8.97,10.3
420475,Cunhatai,SC,0.81,1.34,3.7,9.82,12.28,11.4
312083,Cuparaque,MG,0.43,1.18,4.63,7.85,8.26,8.8
260500,Cupira,PE,0.28,0.75,4.03,6.02,7.05,9.02
290990,Curaca,BA,0.9,1.49,2.53,4.21,7.24,8.47
220320,Curimata,PI,0.41,0.94,6.8,6.25,6.89,9.22
150277,Curionopolis,PA,0.44,0.51,2.97,6.11,6.76,9.43
420480,Curitibanos,SC,5.14,5.71,10.35,9.58,9.37,10.61
410690,Curitiba,PR,13.62,16.58,25.95,10.45,10.92,10.95
410700,Curiuva,PR,0.96,1.32,4.47,9.15,8.58,10.95
240310,Currais Novos,RN,1.95,3.25,6.73,8.22,9.2,9.91
220323,Currais,PI,,,2.23,4.67,5.63,7.75
250527,Curral de Cima,PB,,,3.15,1.94,4.35,8.23
312087,Curral de Dentro,MG,0.63,0.41,3.71,7.71,8.05,8.48
150280,Curralinho,PA,,,2.6,2.78,3.6,7.05
220325,Curralinhos,PI,,0.12,2.23,5.23,6.85,7.69
220327,Curral Novo do Piaui,PI,,0.28,3.15,3.16,5.66,8.85
250530,Curral Velho,PB,0.56,0.52,6.88,4.58,6.59,9.05
150285,Curua,PA,0.44,,5.1,3.32,6.69,8.94
150290,Curuca,PA,0.66,0.41,1.29,7.01,7.04,8.16
210370,Cururupu,MA,,0.69,2.84,7.05,7.52,10.08
510343,Curvelandia,MT,2.62,1.15,4.74,7.31,10.27,9.35
312090,Curvelo,MG,3.25,4.87,7.37,8.09,8.78,9.23
260510,Custodia,PE,2.1,1.87,4.78,6.51,7.02,8.92
160021,Cutias,AP,,0.73,5.55,1.2,7.78,9.9
520670,Damianopolis,GO,,,4.52,7.38,7.48,9.97
250535,Damiao,PB,,0.29,1.76,3.48,6.09,9.35
520680,Damolandia,GO,0.83,,5.74,7.12,9.12,10.28
170650,Darcinopolis,TO,0.52,,4.16,5.43,6.75,8.64
291000,Dario Meira,BA,,0.06,2.06,5.24,5.69,7.16
312100,Datas,MG,0.61,1.84,4.93,7.41,8.4,9.54
430630,David Canabarro,RS,1.48,2.53,7.21,11.59,11.29,12.11
520690,Davinopolis,GO,,0.9,3.25,8.68,10.66,10.91
210375,Davinopolis,MA,0.22,0.63,2.42,2.93,7.45,9.61
312110,Delfim Moreira,MG,1.48,2.93,6.49,8.45,8.56,8.41
312120,Delfinopolis,MG,2.67,3.37,5.67,6.9,9.29,10.39
270240,Delmiro Gouveia,AL,0.77,0.94,2.98,6.91,6.43,8.67
312125,Delta,MG,,1.6,2.88,7.16,8.01,6.61
220330,Demerval Lobao,PI,0.63,0.86,3.13,7.29,7.08,9.25
510345,Denise,MT,1.81,2.04,4.74,6.35,9.04,8.21
500345,Deodapolis,MS,2.37,4.13,8.43,8.3,10.11,10.77
230426,Deputado Irapuan Pinheiro,CE,,0.36,1.24,3.51,8.44,10.17
430632,Derrubadas,RS,0.68,0.63,4.48,9.04,10.69,10.72
351370,Descalvado,SP,5.66,6.2,12.04,9.46,10.52,10.53
420490,Descanso,SC,0.81,1.13,4.83,9.74,10.93,10.79
312130,Descoberto,MG,0.27,1.36,4.71,8.52,7.94,9.31
312140,Desterro de Entre Rios,MG,0.21,1.27,3.03,8.1,9.05,9.19
312150,Desterro do Melo,MG,1.61,1.41,5.48,7.84,7.36,9.27
250540,Desterro,PB,1.51,0.76,4.14,5.81,6.67,8.96
430635,Dezesseis de Novembro,RS,1.71,1.07,3.55,10.5,10.18,10.5
351380,Diadema,SP,2.07,3.39,7.12,9.03,9.84,9.59
410715,Diamante D'Oeste,PR,0.83,1.63,5.91,9.02,9.83,10.21
410710,Diamante do Norte,PR,2.71,3.74,5.86,8.96,9.23,11.5
410712,Diamante do Sul,PR,,0.63,4.02,8.97,7.9,10.51
250560,Diamante,PB,1.06,0.51,2.59,4.2,7.43,8.74
312160,Diamantina,MG,5.19,7.75,12.76,8.43,9.02,9.16
510350,Diamantino,MT,4.05,5.25,12.03,9.74,9.59,8.76
170700,Dianopolis,TO,1.32,0.92,12.26,7.35,7.72,9.94
291005,Dias D'Avila,BA,1.82,1.13,3.58,7.39,8.09,9.19
430637,Dilermando de Aguiar,RS,0.34,1.65,1.96,8.69,9.41,9.14
312170,Diogo de Vasconcelos,MG,,0.5,4.07,5.88,8.81,7.48
420500,Dionisio Cerqueira,SC,1.92,2.57,7.52,9.22,9.66,10.77
312180,Dionisio,MG,2.04,2.37,4.67,7.98,9.14,10.41
520710,Diorama,GO,,0.8,4.94,8.79,9.7,11.64
351385,Dirce Reis,SP,1.69,3.35,7.39,10.06,11.23,11.28
220335,Dirceu Arcoverde,PI,0.61,0.3,2.81,6.26,5.9,8.45
280200,Divina Pastora,SE,0.38,0.59,2.41,4.1,7.34,9.22
312190,Divinesia,MG,1.56,3.14,4.8,8.19,8.26,9.16
312210,Divino das Laranjeiras,MG,0.93,1.29,3.76,8.45,9.87,9.88
320180,Divino de Sao Lourenco,ES,1.51,0.77,4.22,8.74,7.53,9.39
312220,Divinolandia de Minas,MG,0.23,1.29,5.09,7.86,7.53,8.91
351390,Divinolandia,SP,3.05,3.97,8.3,10.28,9.77,9.59
312200,Divino,MG,1.28,1.64,5.92,8.21,7.58,6.89
520830,Divinopolis de Goias,GO,0.73,0.16,4.65,6.86,8.71,10.72
170710,Divinopolis do Tocantins,TO,1.23,0.79,7.75,7.85,8.93,9.97
312230,Divinopolis,MG,5.84,7.72,12.88,8.64,10.21,10.07
312235,Divisa Alegre,MG,,0.25,6.18,6.66,8.43,9.55
312240,Divisa Nova,MG,1.22,1.91,5.15,7.3,8.14,9.51
312245,Divisopolis,MG,1.09,1.16,3.99,4.79,7.16,9.61
351400,Dobrada,SP,2.86,3.02,6.63,8.94,9.18,11.18
351410,Dois Corregos,SP,3.47,5.9,8.01,9.58,9.67,10.45
430642,Dois Irmaos das Missoes,RS,1.21,3.02,6.84,9.61,11.36,8.13
500348,Dois Irmaos do Buriti,MS,2.54,1.9,4.6,7.35,8.01,9.84
170720,Dois Irmaos do Tocantins,TO,0.02,0.15,2.92,6.31,7.23,8.78
430640,Dois Irmaos,RS,3.47,3.75,7.36,10.45,9.93,9.57
430645,Dois Lajeados,RS,0.25,2.39,4.96,11.23,12.27,10.37
270250,Dois Riachos,AL,0.19,0.92,1.61,5.02,4.97,8.41
410720,Dois Vizinhos,PR,1.66,2.76,9.79,9.62,11.36,11.06
351420,Dolcinopolis,SP,3.01,6.61,8.82,10.09,11.44,12.24
510360,Dom Aquino,MT,2.38,2.58,8.5,7.89,8.89,10.03
291010,Dom Basilio,BA,0.09,0.16,3.16,5.02,7.51,8.67
312247,Dom Bosco,MG,,0.71,3.67,7.68,9.08,9.88
312250,Dom Cavati,MG,2.28,2.5,7.26,8.73,7.7,10.26
150293,Dom Eliseu,PA,0.41,0.37,4.06,4.37,6.64,8.46
220340,Dom Expedito Lopes,PI,0.47,1.48,4.27,5.7,6.53,9.17
430650,Dom Feliciano,RS,0.78,1.56,3.07,8.73,8.08,9.47
320190,Domingos Martins,ES,1.3,1.83,5.19,8.44,7.82,8.52
220342,Domingos Mourao,PI,,,3.33,4.02,4.38,8.07
220345,Dom Inocencio,PI,,0.08,1.64,5.43,4.94,9.36
312260,Dom Joaquim,MG,0.62,1.84,5.58,7.08,7.58,9.41
291020,Dom Macedo Costa,BA,,,1.63,5.26,8.05,9.3
430660,Dom Pedrito,RS,5.49,5.8,9.15,10.25,10.41,10.28
430655,Dom Pedro de Alcantara,RS,0.72,0.9,3.47,6.96,10.65,10.58
210380,Dom Pedro,MA,0.95,0.57,3.43,6.35,7.08,8.9
312270,Dom Silverio,MG,2.09,2.36,6.23,9.05,7.91,10.78
312280,Dom Vicoso,MG,1.07,0.93,4.64,8.05,9.95,10.4
420510,Dona Emma,SC,1.73,2.31,4.91,9.75,10.33,10.66
312290,Dona Eusebia,MG,0.82,1.76,5.67,8.67,8.02,9.15
430670,Dona Francisca,RS,2.39,4.85,5.99,9.94,10.78,8.87
250570,Dona Ines,PB,1.15,1.57,2.84,3.73,6.64,9.53
312300,Dores de Campos,MG,1.31,1.92,6.21,9.1,9.02,8.93
312310,Dores de Guanhaes,MG,1.06,1.99,7.65,6.73,7.68,9.72
312320,Dores do Indaia,MG,4.66,4.1,6.64,8.48,8.1,9.35
320200,Dores do Rio Preto,ES,1.19,2.6,3.27,8.25,8.36,10.04
312330,Dores do Turvo,MG,1.03,1.26,4.03,8.1,8.37,8.99
312340,Doresopolis,MG,3.21,1.46,4.9,9.04,7.66,9.36
260515,Dormentes,PE,,0.33,3.15,6.11,7.46,8.59
500350,Douradina,MS,2.57,2.17,7.1,7.87,8.73,10.43
410725,Douradina,PR,1.74,2.32,8.4,8.65,8.87,11.46
312350,Douradoquara,MG,,0.88,4.85,9.51,9.32,9.78
500370,Dourados,MS,6.63,8.03,14.46,9.35,9.66,10.01
351430,Dourado,SP,5.62,4.79,6.87,10.3,10.74,10.97
410730,Doutor Camargo,PR,2.76,3.04,7.69,10.89,11.61,11.7
430673,Doutor Mauricio Cardoso,RS,2.07,2.07,5.21,10.48,11.81,11.4
420515,Doutor Pedrinho,SC,2.84,2.16,4.36,10.44,9.67,8.96
430675,Doutor Ricardo,RS,0.8,2.12,4.05,8.02,9.3,11.3
240320,Doutor Severiano,RN,1.44,1.59,4.88,6.13,9.38,9.99
412863,Doutor Ulysses,PR,,0.21,1.97,5.31,6.54,7.91
520725,Doverlandia,GO,0.74,0.77,4.75,6.13,7.83,9.75
351440,Dracena,SP,8.34,9,15.56,10.47,10.96,10.16
351450,Duartina,SP,5.06,5.46,9.85,9.07,10.35,11.26
330160,Duas Barras,RJ,2.08,1.86,5.15,7.15,7.26,8.4
250580,Duas Estradas,PB,0.69,1.21,3.3,3.83,6.79,8.76
170730,Duere,TO,0.29,0.88,5.73,6.67,6.25,10.13
351460,Dumont,SP,3.4,4.37,7.1,9.34,9.96,10.79
210390,Duque Bacelar,MA,,0.76,2.77,4.59,6.1,8.82
330170,Duque de Caxias,RJ,2.42,3.07,5.5,8.17,8.67,9.02
312352,Durande,MG,1.06,2.18,3.98,7.23,8.14,9.18
