Posicao,ID,name,UF,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
3260,355385,Taquarivai,SP,0.351,0.482,0.648,0.138
3260,260970,Orobo,PE,0.351,0.432,0.605,0.165
3260,293110,Tanquinho,BA,0.351,0.437,0.589,0.168
3260,313560,Jequitai,MG,0.351,0.484,0.695,0.129
3260,314010,Marilac,MG,0.351,0.456,0.588,0.161
3260,314250,Monjolos,MG,0.351,0.499,0.618,0.14
3260,314100,Mato Verde,MG,0.351,0.481,0.649,0.138
3260,231395,Varjota,CE,0.351,0.45,0.63,0.153
3260,290730,Castro Alves,BA,0.351,0.452,0.638,0.15
3277,313580,Jequitinhonha,MG,0.35,0.481,0.682,0.131
3277,250600,Esperanca,PB,0.35,0.458,0.635,0.148
3277,280130,Capela,SE,0.35,0.468,0.564,0.162
3277,241180,Sao Fernando,RN,0.35,0.463,0.604,0.153
3277,521690,Pilar de Goias,GO,0.35,0.534,0.639,0.126
3277,240340,Equador,RN,0.35,0.434,0.616,0.161
3277,312430,Espinosa,MG,0.35,0.47,0.649,0.14
3277,431540,Redentora,RS,0.35,0.491,0.623,0.14
3277,171110,Itapora do Tocantins,TO,0.35,0.481,0.666,0.134
3286,270800,Santana do Ipanema,AL,0.349,0.442,0.555,0.173
3286,130420,Tefe,AM,0.349,0.51,0.66,0.126
3286,110110,Itapua do Oeste,RO,0.349,0.552,0.568,0.135
3286,260710,Ingazeira,PE,0.349,0.377,0.561,0.201
3286,150480,Monte Alegre,PA,0.349,0.47,0.664,0.136
3286,251630,Sume,PB,0.349,0.447,0.647,0.147
3286,230015,Acarape,CE,0.349,0.443,0.537,0.179
3286,314060,Materlandia,MG,0.349,0.485,0.588,0.149
3286,261240,Sanharo,PE,0.349,0.496,0.53,0.162
3286,160027,Laranjal do Jari,AP,0.349,0.599,0.649,0.109
3286,251400,Sao Joao do Cariri,PB,0.349,0.454,0.572,0.164
3286,521483,Nova Crixas,GO,0.349,0.577,0.646,0.114
3286,220420,Francisco Santos,PI,0.349,0.466,0.606,0.15
3286,172110,Tocantinia,TO,0.349,0.536,0.553,0.143
3286,270470,Marechal Deodoro,AL,0.349,0.461,0.62,0.149
3286,310450,Arinos,MG,0.349,0.492,0.66,0.131
3286,231160,Redencao,CE,0.349,0.425,0.597,0.168
3303,421145,Nova Itaberaba,SC,0.348,0.568,0.706,0.105
3303,316140,Sao Francisco do Gloria,MG,0.348,0.511,0.642,0.128
3303,316700,Serranos,MG,0.348,0.511,0.659,0.125
3303,312220,Divinolandia de Minas,MG,0.348,0.445,0.654,0.145
3303,292820,Santana,BA,0.348,0.479,0.616,0.143
3303,314435,Naque,MG,0.348,0.527,0.621,0.129
3303,411125,Itaperucu,PR,0.348,0.504,0.644,0.13
3303,317160,Virgem da Lapa,MG,0.348,0.454,0.638,0.145
3303,251490,Sao Mamede,PB,0.348,0.417,0.586,0.172
3303,140060,Sao Luiz,RR,0.348,0.57,0.645,0.115
3303,310780,Bom Jesus do Galho,MG,0.348,0.453,0.608,0.153
3303,510729,Sao Jose do Povo,MT,0.348,0.52,0.653,0.124
3303,430085,Arambare,RS,0.348,0.513,0.669,0.123
3303,120070,Xapuri,AC,0.348,0.496,0.646,0.131
3303,314150,Mendes Pimentel,MG,0.348,0.497,0.676,0.125
3303,290790,Cipo,BA,0.348,0.461,0.504,0.182
3303,110025,Presidente Medici,RO,0.348,0.507,0.647,0.128
3320,291100,Floresta Azul,BA,0.347,0.435,0.629,0.153
3320,220460,Hugo Napoleao,PI,0.347,0.363,0.57,0.202
3320,313862,Limeira do Oeste,MG,0.347,0.512,0.7,0.117
3320,150800,Tome-Acu,PA,0.347,0.502,0.591,0.141
3320,211110,Sao Joao dos Patos,MA,0.347,0.448,0.528,0.176
3320,430825,Floriano Peixoto,RS,0.347,0.536,0.719,0.108
3320,210140,Balsas,MA,0.347,0.467,0.616,0.145
3320,240840,Olho-D'Agua do Borges,RN,0.347,0.424,0.584,0.169
3320,150510,Obidos,PA,0.347,0.479,0.625,0.14
3320,520753,Faina,GO,0.347,0.537,0.639,0.122
3320,500690,Porto Murtinho,MS,0.347,0.521,0.639,0.125
3331,170370,Brejinho de Nazare,TO,0.346,0.468,0.566,0.156
3331,521560,Padre Bernardo,GO,0.346,0.517,0.648,0.124
3331,210860,Pinheiro,MA,0.346,0.429,0.537,0.18
3331,172208,Wanderlandia,TO,0.346,0.483,0.562,0.153
3331,412620,Sapopema,PR,0.346,0.49,0.699,0.121
3331,411373,Luiziana,PR,0.346,0.534,0.667,0.116
3331,260520,Escada,PE,0.346,0.448,0.573,0.161
3331,430050,Alpestre,RS,0.346,0.453,0.677,0.135
3331,230620,Itaicaba,CE,0.346,0.403,0.548,0.188
3331,316550,Sardoa,MG,0.346,0.484,0.693,0.124
3331,420208,Bandeirante,SC,0.346,0.44,0.707,0.133
3331,291600,Itanhem,BA,0.346,0.486,0.61,0.14
3331,251550,Serra Branca,PB,0.346,0.454,0.568,0.161
3331,313410,Itueta,MG,0.346,0.481,0.649,0.133
3345,270640,Pao de Acucar,AL,0.345,0.467,0.555,0.159
3345,313540,Jeceaba,MG,0.345,0.485,0.673,0.126
3345,230980,Pacoti,CE,0.345,0.446,0.643,0.143
3345,240210,Campo Redondo,RN,0.345,0.424,0.543,0.178
3345,315380,Queluzito,MG,0.345,0.477,0.671,0.128
3345,260900,Macaparana,PE,0.345,0.443,0.514,0.181
3345,310860,Brasilia de Minas,MG,0.345,0.461,0.652,0.137
3345,221000,Sao Joao do Piaui,PI,0.345,0.466,0.587,0.15
3345,500215,Bodoquena,MS,0.345,0.524,0.638,0.123
3345,251290,Rio Tinto,PB,0.345,0.458,0.529,0.17
3345,291340,Igapora,BA,0.345,0.412,0.632,0.158
3345,510627,Novo Horizonte do Norte,MT,0.345,0.505,0.631,0.129
3345,317050,Urucania,MG,0.345,0.51,0.636,0.127
3358,311040,Camacho,MG,0.344,0.524,0.665,0.117
3358,420340,Campo Belo do Sul,SC,0.344,0.472,0.675,0.128
3358,261480,Tacaratu,PE,0.344,0.44,0.553,0.167
3358,521295,Matrincha,GO,0.344,0.558,0.652,0.112
3358,291470,Itaberaba,BA,0.344,0.471,0.524,0.165
3358,312560,Felisburgo,MG,0.344,0.467,0.65,0.134
3358,231380,Uruburetama,CE,0.344,0.442,0.597,0.154
3358,293310,Varzea do Poco,BA,0.344,0.417,0.632,0.155
3358,270220,Coqueiro Seco,AL,0.344,0.485,0.576,0.146
3358,330475,Sao Francisco de Itabapoana,RJ,0.344,0.471,0.682,0.127
3358,220310,Cristino Castro,PI,0.344,0.411,0.624,0.159
3358,431087,Jacuizinho,RS,0.344,0.582,0.714,0.098
3358,240450,Guamare,RN,0.344,0.479,0.596,0.142
3358,171665,Pequizeiro,TO,0.344,0.486,0.618,0.135
3358,260500,Cupira,PE,0.344,0.475,0.547,0.157
3358,172210,Xambioa,TO,0.344,0.533,0.564,0.136
3358,310850,Botumirim,MG,0.344,0.478,0.651,0.131
3358,210005,Acailandia,MA,0.344,0.565,0.545,0.132
3358,351760,Guapiara,SP,0.344,0.541,0.658,0.114
3377,220170,Bertolinia,PI,0.343,0.39,0.609,0.17
3377,421568,Santa Terezinha do Progresso,SC,0.343,0.427,0.706,0.134
3377,250230,Bom Sucesso,PB,0.343,0.399,0.616,0.164
3377,431532,Quevedos,RS,0.343,0.474,0.711,0.12
3377,510719,Ribeiraozinho,MT,0.343,0.517,0.653,0.12
3377,316557,Senador Amaral,MG,0.343,0.561,0.704,0.102
3377,500795,Tacuru,MS,0.343,0.541,0.635,0.117
3377,280100,Campo do Brito,SE,0.343,0.485,0.639,0.13
3377,240030,Afonso Bezerra,RN,0.343,0.415,0.562,0.173
3377,310880,Braunas,MG,0.343,0.477,0.657,0.129
3377,510619,Nova Santa Helena,MT,0.343,0.623,0.698,0.093
3377,316257,Sao Joao do Manteninha,MG,0.343,0.462,0.618,0.141
3377,220360,Eliseu Martins,PI,0.343,0.391,0.626,0.165
3390,230910,Mulungu,CE,0.342,0.447,0.653,0.137
3390,251610,Soledade,PB,0.342,0.449,0.586,0.152
3390,312737,Goiabeira,MG,0.342,0.468,0.592,0.145
3390,520055,Alto Horizonte,GO,0.342,0.528,0.687,0.11
3390,241420,Tibau do Sul,RN,0.342,0.44,0.643,0.141
3390,280460,Nossa Senhora das Dores,SE,0.342,0.486,0.6,0.137
3390,314940,Pedro Teixeira,MG,0.342,0.464,0.627,0.137
3390,210310,Cedral,MA,0.342,0.43,0.504,0.184
3390,160020,Calcoene,AP,0.342,0.562,0.57,0.125
3390,314040,Marmelopolis,MG,0.342,0.48,0.651,0.128
3390,313507,Jampruca,MG,0.342,0.494,0.575,0.141
3390,241470,Varzea,RN,0.342,0.445,0.575,0.157
3390,292180,Mortugaba,BA,0.342,0.423,0.65,0.146
3390,150410,Magalhaes Barata,PA,0.342,0.414,0.625,0.155
3390,312247,Dom Bosco,MG,0.342,0.536,0.697,0.107
3390,311970,Coronel Xavier Chaves,MG,0.342,0.477,0.715,0.117
3390,311310,Caranaiba,MG,0.342,0.432,0.689,0.134
3390,250280,Brejo do Cruz,PB,0.342,0.43,0.615,0.151
3390,316110,Sao Francisco,MG,0.342,0.442,0.673,0.135
3390,292630,Riachao do Jacuipe,BA,0.342,0.473,0.563,0.15
3410,170555,Combinado,TO,0.341,0.479,0.586,0.141
3410,292060,Maragogipe,BA,0.341,0.432,0.638,0.144
3410,220480,Ipiranga do Piaui,PI,0.341,0.42,0.547,0.173
3410,240500,Jacana,RN,0.341,0.391,0.553,0.183
3410,510787,Sapezal,MT,0.341,0.663,0.78,0.077
3410,280310,Itabi,SE,0.341,0.467,0.568,0.149
3410,330570,Sumidouro,RJ,0.341,0.591,0.644,0.104
3410,240390,Francisco Dantas,RN,0.341,0.403,0.525,0.188
3410,312930,Iapu,MG,0.341,0.513,0.712,0.109
3410,314370,Morro do Pilar,MG,0.341,0.502,0.629,0.126
3410,291090,Firmino Alves,BA,0.341,0.471,0.618,0.136
3410,280350,Lagarto,SE,0.341,0.505,0.55,0.143
3410,221080,Simplicio Mendes,PI,0.341,0.489,0.626,0.13
3410,210125,Bacabeira,MA,0.341,0.398,0.552,0.181
3410,241260,Sao Paulo do Potengi,RN,0.341,0.441,0.536,0.168
3410,150320,Igarape-Acu,PA,0.341,0.492,0.577,0.14
3410,315020,Piedade de Ponte Nova,MG,0.341,0.556,0.636,0.112
3410,250970,Monteiro,PB,0.341,0.448,0.538,0.164
3410,231340,Tiangua,CE,0.341,0.477,0.588,0.141
3410,291030,Elisio Medrado,BA,0.341,0.425,0.645,0.145
3430,315030,Piedade do Rio Grande,MG,0.34,0.489,0.657,0.122
3430,261620,Vertentes,PE,0.34,0.45,0.573,0.152
3430,220180,Bocaina,PI,0.34,0.409,0.595,0.162
3430,241170,Sao Bento do Trairi,RN,0.34,0.39,0.603,0.167
3430,170710,Divinopolis do Tocantins,TO,0.34,0.488,0.571,0.141
3430,316330,Sao Jose do Divino,MG,0.34,0.449,0.635,0.138
3430,140015,Bonfim,RR,0.34,0.52,0.591,0.128
3430,430215,Boa Vista das Missoes,RS,0.34,0.472,0.696,0.12
3430,240680,Lajes Pintadas,RN,0.34,0.387,0.614,0.166
3430,316760,Simonesia,MG,0.34,0.437,0.655,0.137
3430,240580,Joao Camara,RN,0.34,0.456,0.592,0.146
3430,310650,Berilo,MG,0.34,0.51,0.698,0.11
3430,210675,Miranda do Norte,MA,0.34,0.447,0.563,0.156
3430,231020,Paracuru,CE,0.34,0.456,0.556,0.155
3430,150795,Tailandia,PA,0.34,0.587,0.664,0.101
3430,211050,Sao Bento,MA,0.34,0.431,0.554,0.165
3430,280470,Nossa Senhora de Lourdes,SE,0.34,0.502,0.504,0.156
3430,293000,Sebastiao Laranjeiras,BA,0.34,0.531,0.612,0.121
3430,210900,Porto Franco,MA,0.34,0.492,0.636,0.126
3430,312735,Glaucilandia,MG,0.34,0.451,0.652,0.134
3430,171550,Oliveira de Fatima,TO,0.34,0.476,0.559,0.148
3430,291930,Lencois,BA,0.34,0.473,0.544,0.153
3430,510726,Santo Afonso,MT,0.34,0.572,0.652,0.105
3430,521830,Posse,GO,0.34,0.53,0.659,0.113
3430,312000,Corrego Novo,MG,0.34,0.454,0.695,0.125
3455,150290,Curuca,PA,0.339,0.399,0.611,0.16
3455,312580,Fernandes Tourinho,MG,0.339,0.419,0.636,0.146
3455,292930,Sao Goncalo dos Campos,BA,0.339,0.468,0.561,0.149
3455,431123,Lagoa Bonita do Sul,RS,0.339,0.528,0.705,0.105
3455,315725,Santa Barbara do Leste,MG,0.339,0.484,0.664,0.121
3455,221050,Sao Pedro do Piaui,PI,0.339,0.404,0.627,0.154
3455,510794,Tabapora,MT,0.339,0.545,0.631,0.113
3455,130250,Manacapuru,AM,0.339,0.507,0.612,0.126
3455,210850,Pindare-Mirim,MA,0.339,0.435,0.511,0.175
3455,250830,Lagoa Seca,PB,0.339,0.518,0.522,0.144
3455,240520,Janduis,RN,0.339,0.417,0.528,0.177
3466,314420,Nacip Raydan,MG,0.338,0.47,0.652,0.126
3466,220830,Piracuruca,PI,0.338,0.457,0.591,0.143
3466,231330,Taua,CE,0.338,0.442,0.637,0.137
3466,250120,Areial,PB,0.338,0.484,0.514,0.155
3466,250450,Condado,PB,0.338,0.418,0.592,0.156
3466,260190,Bezerros,PE,0.338,0.484,0.52,0.154
3466,260780,Itaquitinga,PE,0.338,0.428,0.514,0.175
3466,291550,Itajuipe,BA,0.338,0.467,0.584,0.141
3466,291915,Lapao,BA,0.338,0.446,0.508,0.17
3466,310340,Aracuai,MG,0.338,0.491,0.652,0.121
3466,311920,Coroaci,MG,0.338,0.433,0.618,0.144
3466,316300,Sao Jose da Safira,MG,0.338,0.513,0.588,0.128
3466,210540,Itapecuru Mirim,MA,0.338,0.41,0.563,0.168
3466,412250,Roncador,PR,0.338,0.52,0.625,0.119
3466,430720,Erval Grande,RS,0.338,0.531,0.765,0.095
3466,170240,Arraias,TO,0.338,0.529,0.593,0.123
3482,316165,Sao Geraldo do Baixio,MG,0.337,0.473,0.697,0.116
3482,150440,Marapanim,PA,0.337,0.457,0.622,0.135
3482,251690,Uirauna,PB,0.337,0.441,0.635,0.137
3482,420535,Flor do Sertao,SC,0.337,0.451,0.653,0.13
3482,313570,Jequitiba,MG,0.337,0.467,0.707,0.116
3482,280410,Moita Bonita,SE,0.337,0.449,0.629,0.135
3482,500315,Coronel Sapucaia,MS,0.337,0.545,0.711,0.099
3482,150560,Peixe-Boi,PA,0.337,0.442,0.569,0.152
3482,240180,Brejinho,RN,0.337,0.428,0.58,0.154
3482,150690,Santarem Novo,PA,0.337,0.474,0.563,0.143
3482,150710,Sao Caetano de Odivelas,PA,0.337,0.468,0.669,0.122
3482,270870,Sao Miguel dos Milagres,AL,0.337,0.411,0.638,0.146
3482,220275,Colonia do Gurgueia,PI,0.337,0.404,0.624,0.152
3482,240430,Governador Dix-Sept Rosado,RN,0.337,0.454,0.515,0.164
3482,311115,Campo Azul,MG,0.337,0.513,0.652,0.114
3497,211280,Viana,MA,0.336,0.39,0.587,0.166
3497,412796,Turvo,PR,0.336,0.536,0.661,0.107
3497,355420,Tejupa,SP,0.336,0.519,0.684,0.107
3497,150550,Paragominas,PA,0.336,0.549,0.591,0.117
3497,430912,Gramado dos Loureiros,RS,0.336,0.413,0.658,0.139
3497,315890,Santana do Manhuacu,MG,0.336,0.498,0.61,0.125
3497,431478,Ponte Preta,RS,0.336,0.477,0.75,0.106
3497,120010,Brasileia,AC,0.336,0.497,0.622,0.123
3497,317115,Vermelho Novo,MG,0.336,0.463,0.633,0.129
3497,160080,Vitoria do Jari,AP,0.336,0.495,0.57,0.134
3497,240370,Felipe Guerra,RN,0.336,0.477,0.513,0.155
3497,150190,Bujaru,PA,0.336,0.476,0.657,0.121
3497,171420,Natividade,TO,0.336,0.507,0.594,0.126
3497,310040,Acaiaca,MG,0.336,0.533,0.636,0.112
3497,500635,Paranhos,MS,0.336,0.523,0.635,0.114
3497,220470,Inhuma,PI,0.336,0.498,0.591,0.129
3497,313210,Itacarambi,MG,0.336,0.452,0.612,0.137
3497,261550,Tracunhaem,PE,0.336,0.427,0.64,0.139
3497,150120,Baiao,PA,0.336,0.423,0.638,0.14
3497,110033,Nova Mamore,RO,0.336,0.517,0.547,0.134
3497,291060,Esplanada,BA,0.336,0.474,0.538,0.149
3497,240910,Passa E Fica,RN,0.336,0.41,0.536,0.173
3497,230750,Lavras da Mangabeira,CE,0.336,0.419,0.605,0.149
3497,412120,Quitandinha,PR,0.336,0.502,0.627,0.121
3521,432253,Vale do Sol,RS,0.335,0.555,0.719,0.094
3521,315820,Santa Maria do Suacui,MG,0.335,0.557,0.636,0.106
3521,280730,Telha,SE,0.335,0.417,0.504,0.179
3521,150570,Ponta de Pedras,PA,0.335,0.461,0.656,0.124
3521,230870,Morada Nova,CE,0.335,0.44,0.664,0.129
3521,411050,Ipiranga,PR,0.335,0.505,0.69,0.108
3521,170320,Bernardo Sayao,TO,0.335,0.464,0.607,0.133
3528,291560,Itamaraju,BA,0.334,0.535,0.547,0.127
3528,510630,Paranatinga,MT,0.334,0.568,0.637,0.103
3528,220600,Marcos Parente,PI,0.334,0.381,0.609,0.161
3528,292560,Presidente Dutra,BA,0.334,0.436,0.468,0.183
3528,311020,Cajuri,MG,0.334,0.427,0.618,0.141
3528,150797,Terra Santa,PA,0.334,0.432,0.609,0.141
3528,270240,Delmiro Gouveia,AL,0.334,0.464,0.537,0.149
3528,260610,Gloria do Goita,PE,0.334,0.438,0.608,0.14
3528,410445,Cantagalo,PR,0.334,0.514,0.615,0.118
3528,500310,Corguinho,MS,0.334,0.531,0.686,0.102
3528,410305,Boa Vista da Aparecida,PR,0.334,0.455,0.643,0.127
3528,292770,Santa Cruz Cabralia,BA,0.334,0.502,0.625,0.119
3528,316770,Sobralia,MG,0.334,0.455,0.638,0.128
3528,291210,Ibicarai,BA,0.334,0.466,0.571,0.14
3528,311950,Coronel Murta,MG,0.334,0.435,0.619,0.138
3543,220890,Ribeiro Goncalves,PI,0.333,0.422,0.618,0.142
3543,313753,Lagoa Grande,MG,0.333,0.487,0.663,0.114
3543,260220,Bom Jardim,PE,0.333,0.437,0.614,0.138
3543,520580,Corumba de Goias,GO,0.333,0.55,0.665,0.101
3543,210405,Estreito,MA,0.333,0.493,0.636,0.118
3543,210520,Igarape Grande,MA,0.333,0.419,0.514,0.172
3543,241190,Sao Francisco do Oeste,RN,0.333,0.456,0.567,0.143
3543,312620,Formoso,MG,0.333,0.526,0.659,0.107
3543,230495,Guaiuba,CE,0.333,0.432,0.652,0.131
3543,410045,Altamira do Parana,PR,0.333,0.485,0.631,0.121
3543,410773,Fernandes Pinheiro,PR,0.333,0.515,0.664,0.108
3543,240330,Encanto,RN,0.333,0.386,0.555,0.172
3543,316610,Senhora do Porto,MG,0.333,0.456,0.596,0.136
3543,317005,Ubaporanga,MG,0.333,0.453,0.695,0.117
3543,130406,Tabatinga,AM,0.333,0.506,0.669,0.109
3543,315040,Piedade dos Gerais,MG,0.333,0.477,0.673,0.115
3543,130290,Maues,AM,0.333,0.475,0.66,0.118
3543,140002,Amajari,RR,0.333,0.556,0.591,0.112
3543,290660,Candiba,BA,0.333,0.391,0.632,0.15
3543,171900,Santa Tereza do Tocantins,TO,0.333,0.469,0.613,0.129
3543,351565,Fernao,SP,0.333,0.484,0.688,0.111
3543,320455,Santa Maria de Jetiba,ES,0.333,0.531,0.708,0.098
3543,270100,Boca da Mata,AL,0.333,0.45,0.576,0.143
3543,421505,Rio Rufino,SC,0.333,0.521,0.699,0.101
3567,250110,Areia,PB,0.332,0.446,0.616,0.133
3567,410700,Curiuva,PR,0.332,0.492,0.661,0.113
3567,290020,Abare,BA,0.332,0.464,0.536,0.147
3567,150540,Ourem,PA,0.332,0.451,0.612,0.133
3567,291580,Itambe,BA,0.332,0.453,0.567,0.143
3567,410185,Ariranha do Ivai,PR,0.332,0.457,0.627,0.128
3567,170200,Araguacu,TO,0.332,0.542,0.571,0.118
3567,292130,Milagres,BA,0.332,0.456,0.553,0.145
3567,171190,Lagoa da Confusao,TO,0.332,0.484,0.541,0.14
3567,270510,Matriz de Camaragibe,AL,0.332,0.41,0.567,0.157
3567,260720,Ipojuca,PE,0.332,0.44,0.597,0.139
3567,241340,Serra Negra do Norte,RN,0.332,0.482,0.616,0.123
3567,312660,Francisco Dumont,MG,0.332,0.502,0.603,0.121
3567,241000,Piloes,RN,0.332,0.463,0.567,0.14
3567,240870,Parau,RN,0.332,0.437,0.497,0.169
3567,410712,Diamante do Sul,PR,0.332,0.379,0.637,0.152
3567,230640,Itapipoca,CE,0.332,0.405,0.662,0.136
3567,500348,Dois Irmaos do Buriti,MS,0.332,0.512,0.638,0.112
3567,320501,Sooretama,ES,0.332,0.468,0.656,0.119
3567,314210,Miradouro,MG,0.332,0.486,0.659,0.114
3587,171395,Muricilandia,TO,0.331,0.5,0.523,0.139
3587,291320,Ibotirama,BA,0.331,0.469,0.626,0.123
3587,520725,Doverlandia,GO,0.331,0.541,0.679,0.099
3587,290520,Caetite,BA,0.331,0.451,0.632,0.127
3587,250740,Jerico,PB,0.331,0.428,0.616,0.137
3587,430830,Fontoura Xavier,RS,0.331,0.501,0.734,0.099
3587,521305,Mimoso de Goias,GO,0.331,0.487,0.648,0.115
3587,317030,Umburatiba,MG,0.331,0.445,0.606,0.135
3587,231360,Ubajara,CE,0.331,0.44,0.574,0.143
3587,150670,Santana do Araguaia,PA,0.331,0.513,0.639,0.111
3587,270360,Japaratinga,AL,0.331,0.437,0.627,0.132
3587,261040,Parnamirim,PE,0.331,0.418,0.64,0.135
3587,510050,Alto Paraguai,MT,0.331,0.518,0.605,0.116
3587,510621,Nova Canaa do Norte,MT,0.331,0.54,0.637,0.105
3587,410965,Honorio Serpa,PR,0.331,0.47,0.688,0.112
3587,170310,Barrolandia,TO,0.331,0.49,0.64,0.116
3587,210100,Arari,MA,0.331,0.43,0.518,0.163
3587,250880,Malta,PB,0.331,0.416,0.581,0.15
3587,312385,Entre Folhas,MG,0.331,0.427,0.695,0.122
3606,240320,Doutor Severiano,RN,0.33,0.372,0.526,0.184
3606,315660,Rubim,MG,0.33,0.487,0.606,0.122
3606,290220,Aramari,BA,0.33,0.423,0.509,0.167
3606,431531,Quatro Irmaos,RS,0.33,0.485,0.705,0.105
3606,240050,Alexandria,RN,0.33,0.464,0.605,0.128
3606,231150,Quixere,CE,0.33,0.443,0.638,0.127
3606,150720,Sao Domingos do Capim,PA,0.33,0.506,0.645,0.11
3606,172065,Silvanopolis,TO,0.33,0.483,0.55,0.135
3606,241100,Rodolfo Fernandes,RN,0.33,0.384,0.592,0.158
3606,310100,Aguas Vermelhas,MG,0.33,0.519,0.589,0.118
3606,310300,Antonio Dias,MG,0.33,0.492,0.677,0.108
3606,315520,Rio Espera,MG,0.33,0.448,0.671,0.12
3606,240440,Grossos,RN,0.33,0.457,0.603,0.131
3619,510777,Santa Terezinha,MT,0.329,0.46,0.61,0.127
3619,312140,Desterro de Entre Rios,MG,0.329,0.431,0.689,0.12
3619,270270,Feliz Deserto,AL,0.329,0.429,0.559,0.149
